ÍTEM,DEL FOLIO/PAGINAS,RAZON SOCIAL REMITENTE,No. RADICADO REMITENTE,RAZON SOCIAL DESTINATARIO,No. RADICADO DESTINATARIO,FECHA (DD/MM/AAAA),ASUNTO / TIPO DOCUMENTAL,UBICACION_ARCHIVO
125,4,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-7628,13/04/2018,Respuesta comunicación CI.004/GP4140/18/7.1.15-7.2.1 con radicado ALMA-R-2018-1016 Respuesta Notificación de Ejecución del 90% del Valor Estimado Redes Solicitud Aprobación Reembolsos Adicionales ANI,15_04_Comunic_Recibidas/2018/CI004_GP-7628_070115_CON_1474_EJECU_90%_REDES.pdf
127,1,Concejo Municipal de Honda - Tolima,,CONSORCIO 4C,GP-7981,01/06/2018,Remisión Proposición No 022 del Concejo Municipal de Honda – Tolima - Proyecto Girardot – Honda – Puerto Salgar Radicado ANI No 20184090542262. Contrato de Concesión 003 de 2014 – Concesión Alto Magdalena S.A.S.,15_04_Comunic_Recibidas/2018/CI004_GP-7981_070109_ANI_016824-1_REMIS_PROPOSI_N°022.pdf
128,1,CONCESION ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-7754,30/04/2018,Su comunicación CI.004/GP4301/18/7.1.7 – Radicado ALMA-R-2018-1293 del 20 de abril de 2018 – Estructura Pavimento Rígido Peaje Guataquí UF3,15_04_Comunic_Recibidas/2018/CI004_GP-7754_070107_CON_1725_PAVI_PEAJE_GUATAQUI.pdf
129,1,CONCESION ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-8224,11/04/2018,"Respuesta a su comunicación, CI.004/GP3888/18/7.4.1 del 15 de Febrero de 2018 (Rad. Interno ALMA-R-2018-0605), Entrega de un (1) expedientes prediales de la unidad funcional 3 para aprobación de Avalúo comercial corporativo.",15_04_Comunic_Recibidas/2018/CI004_GP-8224_070406_CON_1432_EXP_AVALUO.pdf
130,103,Fiduciaria Bogotá,,CONSORCIO 4C,GP-7020,18/01/2018,INFORME DICIEMBRE DE 2017,15_04_Comunic_Recibidas/2018/CI004_GP-7020_070202_FBTA_001994_INF_DIC17.pdf
131,1,CONCESION ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-8610,28/08/2018,Su comunicación CI.004/GP4641/18/7.1.3-5.3 - Radicado ALMA-R-2018-1931 del 15 de junio de 2018. Gestión Predial Accesos Puentes Contractuales.,15_04_Comunic_Recibidas/2018/CI004_GP-8610_070103_CON_3360_GEST_PREDIAL_PTES_CONTRACT.pdf
132,1,CONCESION ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-8782,19/09/2018,Respuesta comunicación CI.004/GP5120/18/7.1.7 - 7.1.8 del 06 de septiembre de 2018. Aclaración Diseños Intersección el Korán UF 5.4.,15_04_Comunic_Recibidas/2018/CI004_GP-8782_070107-070108_CON_3669_DISÑ_INTER_KORAN.pdf
133,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALHA-2017-5234,CONSORCIO 4C,GP-7111,12/12/2017,Entrega de un (1) expediente para aprobación del Avalúo Comercial Corporativo,15_04_Comunic_Recibidas/2018/CI004_GP-7111_070401_CON_5234_EXP_AVALUO.pdf
134,2,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-7369,12/03/2018,"Acta No 7 Ejecución de obras de protección, Traslado o Reubicación de Redes eléctricas, húmedas e hidrocarburos",15_04_Comunic_Recibidas/2018/CI004_GP-7369_070115_CON_1093_ACTA_REDES_N°7.pdf
135,2,SERVICIO NACIONAL DE APRENDIZAJE (SENA),CI004.7.710,CONSORCIO 4C,GP-7327,01/03/2018,Respuesta solicitud formación complementaria,15_04_Comunic_Recibidas/2018/CI004_GP-7327_070110_SENA_001341_REENTRENAM_ALTUR.pdf
136,3,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-7998,03/05/2018,Citación para Notificación personal de la Resolución No. 0710 del 26 de abril de 2018 – Predio No. ALMA-3-0094. Proyecto vial HONDA – PUERTO SALGAR - GIRARDOT.,15_04_Comunic_Recibidas/2018/CI004_GP-7998_070404_CON_1758_NOTIF_PARCERA.pdf
138,1,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-8931,12/10/2018,Entrega del expediente ALMA-1-0001 para revisión en la etapa de Expropiación.,15_04_Comunic_Recibidas/2018/CI004_GP-8931_070404_CON_3974_EXP_EXPRO.pdf
137,1,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-8191,13/06/2018,Su comunicación CI.004/GP4420/18/7.1.7 - Radicado ALMA-2018-2307,15_04_Comunic_Recibidas/2018/CI004_GP-8191_070107_CON_2307_ANDEN_URBAN_UF5.pdf
141,1,,,CONSORCIO 4C,GP-7097,,,15_04_Comunic_Recibidas/2018/CI004_GP-7097_070103_CON_0481_BITACOR_PTE_UF4.pdf
140,1,,,CONSORCIO 4C,GP-8003,,,15_04_Comunic_Recibidas/2018/CI004_GP-8003_070101_CON_2139_SEG_AREA_SERV_UF5.pdf
143,1,,,CONSORCIO 4C,GP-8563,,,15_04_Comunic_Recibidas/2018/CI004_GP-8563_070406_CON_3077_EXP_RTA_OBJECION.pdf
144,1,,,CONSORCIO 4C,GP-7874,,,15_04_Comunic_Recibidas/2018/CI004_GP-7874_070103_CON_1981_ATRAS_PTE_UF1.pdf
142,2,,,CONSORCIO 4C,GP-9265,,,15_04_Comunic_Recibidas/2018/CI004_GP-9265_070401_CON_4513_EXP_PREDIAL.pdf
139,2,CONCESION ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-7613,11/04/2018,Su comunicación CI.004/GP4205/18/7.1.3 – Radicado ALMA-R-2018-1128 del 6 de abril de 2018 – Seguimiento Obra Construcción Andenes Puente Sobre Río Magdalena UF1.,15_04_Comunic_Recibidas/2018/CI004_GP-7613_070103_CON_1411_SEGUI_ANDEN_PTE_UF1.pdf
146,1,,,CONSORCIO 4C,GP-9236,,,15_04_Comunic_Recibidas/2018/CI004_GP-9236_070406_CON_4416_EXP_AVALUO.pdf
147,1,,,CONSORCIO 4C,GP-7112,,,15_04_Comunic_Recibidas/2018/CI004_GP-7112_070401_CON_5237_EXP_AVALUO.pdf
148,1,,,CONSORCIO 4C,GP-7445,,,15_04_Comunic_Recibidas/2018/CI004_GP-7445_070107_CON_1140_NIVEL_AREA_SERV_K80.pdf
145,2,,,CONSORCIO 4C,GP-7990,,,15_04_Comunic_Recibidas/2018/CI004_GP-7990_070402_CON_2196_EXP_SOCIAL.pdf
151,1,,,CONSORCIO 4C,GP-7659,,,15_04_Comunic_Recibidas/2018/CI004_GP-7659_070109_ANI_011718-1_SUBSIDI_APELA.pdf
150,7,,,CONSORCIO 4C,GP-8604,,,15_04_Comunic_Recibidas/2018/CI004_GP-8604_070108-070109_CON_3337_PQRS_MCIPIO_LDORADA.pdf
152,3,,,CONSORCIO 4C,GP-9372,,,15_04_Comunic_Recibidas/2018/CI004_GP-9372_070202_CON_4470_ALC_ESTAD_FINAN.pdf
149,2,,,CONSORCIO 4C,GP-7479,,,15_04_Comunic_Recibidas/2018/CI004_GP-7479_070108_CON_1203_LICEN_AMB_RESOL_331.pdf
153,1,,,CONSORCIO 4C,GP-7929,,,15_04_Comunic_Recibidas/2018/CI004_GP-7929_070406_CON_2032_EXP_AVALUO.pdf
154,3,,,CONSORCIO 4C,GP-7636,,,15_04_Comunic_Recibidas/2018/CI004_GP-7636_070115_CON_1483_CANAL_PR22.pdf
155,1,,,CONSORCIO 4C,GP-8462,,,15_04_Comunic_Recibidas/2018/CI004_GP-8462_070201_FBTA_006377_OBS_ADQUI_PREDIAL.pdf
156,1,,,CONSORCIO 4C,GP-9148,,,15_04_Comunic_Recibidas/2018/CI004_GP-9148_070401_CON_4219_EXP_PREDIAL.pdf
157,2,,,CONSORCIO 4C,GP-9209,,,15_04_Comunic_Recibidas/2018/CI004_GP-9209_070109_CON_4423_DP_MUERTE_SEMOVIENTE.pdf
159,2,,,CONSORCIO 4C,GP-8040,,,15_04_Comunic_Recibidas/2018/CI004_GP-8040_070107_CON_2270_PAVI_REHABI_HONDA.pdf
160,1,,,CONSORCIO 4C,GP-7291,,,15_04_Comunic_Recibidas/2018/CI004_GP-7291_070402_CON_0613_EXP_SCIAL.pdf
158,1,,,CONSORCIO 4C,GP-7221,,,15_04_Comunic_Recibidas/2018/CI004_GP-7221_070402_CON_0656_EXP_SCIAL_UF2.pdf
161,5,,,CONSORCIO 4C,GP-7610,,,15_04_Comunic_Recibidas/2018/CI004_GP-7610_070110_CON_0817_CONDI_SEG_UF1_2.pdf
162,2,,,CONSORCIO 4C,GP-9215,,,15_04_Comunic_Recibidas/2018/CI004_GP-9215_070401_CON_4440_DESAFECT_PREDIAL.pdf
163,1,,,CONSORCIO 4C,GP-7685,,,15_04_Comunic_Recibidas/2018/CI004_GP-7685_070406_CON_1158_EXP_AVALUO.pdf
164,30,,,CONSORCIO 4C,GP-9065,,,15_04_Comunic_Recibidas/2018/CI004_GP-9065_070109_CON_4210_INF_TUTELA_RBARRAGAN.pdf
165,1,,,CONSORCIO 4C,GP-8397,,,15_04_Comunic_Recibidas/2018/CI004_GP-8397_070107_CON_2836_PILAS_PTE_P11G.pdf
166,2,,,CONSORCIO 4C,GP-9162,,,15_04_Comunic_Recibidas/2018/CI004_GP-9162_070108_CON_4278_LEV_VEDA_RESOL_1928.pdf
167,2,,,CONSORCIO 4C,GP-7614,,,15_04_Comunic_Recibidas/2018/CI004_GP-7614_070404_CON_1414_OBS_EXPRO_VICON.pdf
168,1,,,CONSORCIO 4C,GP-8308,,,15_04_Comunic_Recibidas/2018/CI004_GP-8308_070500_CON_2637_INF_MEN_N°44_JUN.pdf
169,1,,,CONSORCIO 4C,GP-7274,,,15_04_Comunic_Recibidas/2018/CI004_GP-7274_070108_CON_0302_INF_CUMPL_AMB.pdf
170,5,,,CONSORCIO 4C,GP-9351,,,15_04_Comunic_Recibidas/2018/CI004_GP-9351_070500_CON_4288_MEMOTEC_MAY.pdf
171,1,,,CONSORCIO 4C,GP-7926,,,15_04_Comunic_Recibidas/2018/CI004_GP-7926_070401_CON_1958_EXP_PREDIAL.pdf
172,1,,,CONSORCIO 4C,GP-7014,,,15_04_Comunic_Recibidas/2018/CI004_GP-7014_070404_CON_0294_EXP_EXPROP.pdf
173,139,,,CONSORCIO 4C,GP-7397,,,15_04_Comunic_Recibidas/2018/CI004_GP-7397_070202_FBTA_005254_INF_ENE_18.pdf
174,5,,,CONSORCIO 4C,GP-7265,,,15_04_Comunic_Recibidas/2018/CI004_GP-7265_070108_CON_0829_ASPE_IMPA_UF3.pdf
175,5,,,CONSORCIO 4C,GP-7313,,,15_04_Comunic_Recibidas/2018/CI004_GP-7313_070103_CON_0914_SUBRASANTE_K85.pdf
176,6,,,CONSORCIO 4C,GP-7095,,,15_04_Comunic_Recibidas/2018/CI004_GP-7095_070110_CON_0471_SEGYSAL_OCT_SEP.pdf
177,1,,,CONSORCIO 4C,GP-7964,,,15_04_Comunic_Recibidas/2018/CI004_GP-7964_090300_CON_2119_SEGUI_CICLORUT_UF2.pdf
179,1,,,CONSORCIO 4C,GP-7402,,,15_04_Comunic_Recibidas/2018/CI004_GP-7402_070103-070109_CON_1014_RTA_ICCU.pdf
178,1,,,CONSORCIO 4C,GP-8428,,,15_04_Comunic_Recibidas/2018/CI004_GP-8428_070108_CON_2904_OBRAS_INTER_MELISA.pdf
180,3,,,CONSORCIO 4C,GP-7194,,,15_04_Comunic_Recibidas/2018/CI004_GP-7194_070110_CON_0633_SEGYSAL_DIC_NOV17.pdf
181,3,,,CONSORCIO 4C,GP-9028,,,15_04_Comunic_Recibidas/2018/CI004_GP-9028_070303_CON_3874_NIVEL_SERV_E12.pdf
182,2,,,CONSORCIO 4C,GP-8272,,,15_04_Comunic_Recibidas/2018/CI004_GP-8272_070109_CON_2638_PAG_COMPENSA.pdf
183,1,,,CONSORCIO 4C,GP-7814,,,15_04_Comunic_Recibidas/2018/CI004_GP-7814_070103_CON_1881_REG_CTROL_PTES_UF3.pdf
184,1,,,CONSORCIO 4C,GP-7460,,,15_04_Comunic_Recibidas/2018/CI004_GP-7460_070404_CON_1206_EXP_EXPRO.pdf
185,1,,,CONSORCIO 4C,GP-7853,,,15_04_Comunic_Recibidas/2018/CI004_GP-7853_070103_ANI_015122-1_LOSA_PTE_UF1.pdf
186,2,,,CONSORCIO 4C,GP-9166,,,15_04_Comunic_Recibidas/2018/CI004_GP-9166_070107_CON_4284_INTERF_RED_FERREA.pdf
187,2,,,CONSORCIO 4C,GP-7668,,,15_04_Comunic_Recibidas/2018/CI004_GP-7668_070108_CON_1551_APROV_FORESTAL_MELISA.pdf
188,8,,,CONSORCIO 4C,GP-9218,,,15_04_Comunic_Recibidas/2018/CI004_GP-9218_050300-070108_ANI_038813-1_PLAZO_CURA.pdf
189,1,,,CONSORCIO 4C,GP-8333,,,15_04_Comunic_Recibidas/2018/CI004_GP-8333_070208_CON_2621_FOR_GCSP_F009_JUN.pdf
190,1,,,CONSORCIO 4C,GP-9053,,,15_04_Comunic_Recibidas/2018/CI004_GP-9053_070303_CON_4161_INFO_SICC.pdf
191,2,,,CONSORCIO 4C,GP-7910,,,15_04_Comunic_Recibidas/2018/CI004_GP-7910_070107_CON_2022_DISÑ_PESAJE_UF5.4.pdf
192,2,,,CONSORCIO 4C,GP-8556,,,15_04_Comunic_Recibidas/2018/CI004_GP-8556_070108_CON_3162_INF_FINAL_OBRA.pdf
193,3,,,CONSORCIO 4C,GP-9097,,,15_04_Comunic_Recibidas/2018/CI004_GP-9097_070203_CON_3062_APROBA_SUBCTA_REDES.pdf
194,2,,,CONSORCIO 4C,GP-8059,,,15_04_Comunic_Recibidas/2018/CI004_GP-8059_070107-070109_ANI_017991-1_PTAP_K31.pdf
195,1,,,CONSORCIO 4C,GP-7040,,,15_04_Comunic_Recibidas/2018/CI004_GP-7040_070113_CON_0358_DOVEL_PTE_UF1.pdf
196,2,,,CONSORCIO 4C,GP-6855,,,15_04_Comunic_Recibidas/2018/CI004_GP-6855_070108_CON_5329_MODIFI_LICENCIA_AMBIENTAL_EXP_LAV0068-00-2015.pdf
197,1,,,CONSORCIO 4C,GP-7233,,,15_04_Comunic_Recibidas/2018/CI004_GP-7233_070401_CON_0805_EXP_AVALUO.pdf
198,2,,,CONSORCIO 4C,GP-8122,,,15_04_Comunic_Recibidas/2018/CI004_GP-8122_020200_ANI_019146-1_APROB_HV_INTERV.pdf
199,3,,,CONSORCIO 4C,GP-8502,,,15_04_Comunic_Recibidas/2018/CI004_GP-8502_070108_CON_2931_FOR_REGLIAS_SAB-09421.pdf
200,1,,,CONSORCIO 4C,GP-7553,,,15_04_Comunic_Recibidas/2018/CI004_GP-7553_070401_CON_0939_EXP_AVALUO.pdf
201,1,,,CONSORCIO 4C,GP-7420,,,15_04_Comunic_Recibidas/2018/CI004_GP-7420_070404_CON_0792_EXP_EXPRO.pdf
202,1,,,CONSORCIO 4C,GP-7440,,,15_04_Comunic_Recibidas/2018/CI004_GP-7440_070406_CON_1159_EXP_AVALUO.pdf
203,5,,,CONSORCIO 4C,GP-9131,,,15_04_Comunic_Recibidas/2018/CI004_GP-9131_070109-070108_ANI_037409-1_DP_CCORRALES.pdf
204,1,,,CONSORCIO 4C,GP-8694,,,15_04_Comunic_Recibidas/2018/CI004_GP-8694_070402_CON_3460_EXP_SOCIAL.pdf
205,1,,,CONSORCIO 4C,GP-9299,,,15_04_Comunic_Recibidas/2018/CI004_GP-9299_070406_CON_1212_EXP_AVALUO.pdf
206,1,,,CONSORCIO 4C,GP-7084,,,15_04_Comunic_Recibidas/2018/CI004_GP-7084_070110_CON_0378_ACCID_TRABAJO.pdf
207,6,,,CONSORCIO 4C,GP-8721,,,15_04_Comunic_Recibidas/2018/CI004_GP-8721_070103_ANI_030258-1_SEGUI_PILOT_PTE_P7.pdf
208,1,,,CONSORCIO 4C,GP-9027,,,15_04_Comunic_Recibidas/2018/CI004_GP-9027_070401_CON_4135_EXP_PREDIAL.pdf
209,1,,,CONSORCIO 4C,GP-7001,,,15_04_Comunic_Recibidas/2018/CI004_GP-7001_070404_CON_0322_EXP_EXPROP.pdf
210,1,,,CONSORCIO 4C,GP-6913,,,15_04_Comunic_Recibidas/2018/CI004_GP-6913_070115_CON_0124_ACTA_No-6_REDES.pdf
211,5,,,CONSORCIO 4C,GP-8215,,,15_04_Comunic_Recibidas/2018/CI004_GP-8215_070108_CON_2539_ASPEC_IMPACT_AMB.pdf
212,2,,,CONSORCIO 4C,GP-7947,,,15_04_Comunic_Recibidas/2018/CI004_GP-7947_070600_SPT_054116-1_CONV_MESA_TBJO.pdf
213,2,,,CONSORCIO 4C,GP-8964,,,15_04_Comunic_Recibidas/2018/CI004_GP-8964_070108_CON_3941_PERM_LEV_VEDA.pdf
214,2,,,CONSORCIO 4C,GP-8172,,,15_04_Comunic_Recibidas/2018/CI004_GP-8172_070107-070107_CON_2430_OCUP_CAUCE_K13.pdf
215,15,,,CONSORCIO 4C,GP-9405,,,15_04_Comunic_Recibidas/2018/CI004_GP-9405_070401_CON_4715_INF_PREDIAL_UF3.pdf
216,4,,,CONSORCIO 4C,GP-7749,,,15_04_Comunic_Recibidas/2018/CI004_GP-7749_070101_ANI_013187-1_ATRAS_CTRO_POBL.pdf
217,1,,,CONSORCIO 4C,GP-7529,,,15_04_Comunic_Recibidas/2018/CI004_GP-7529_060200_ANI_009607-1_ACTAS_TERMI_UF1_2_4.pdf
218,2,,,CONSORCIO 4C,GP-8339,,,15_04_Comunic_Recibidas/2018/CI004_GP-8339_070108_CON_2610_OCUPA_CAUCE_K71.pdf
219,5,,,CONSORCIO 4C,GP-7309,,,15_04_Comunic_Recibidas/2018/CI004_GP-7309_070109_CON_0892_RESTIT_BIENES.pdf
220,2,,,CONSORCIO 4C,GP-8252,,,15_04_Comunic_Recibidas/2018/CI004_GP-8252_070108_CON_2600_APROV_FORESTAL_UF5.pdf
221,1,,,CONSORCIO 4C,GP-8566,,,15_04_Comunic_Recibidas/2018/CI004_GP-8566_070406_CON_3155_EXP_AVALUO.pdf
222,4,,,CONSORCIO 4C,GP-8784,,,15_04_Comunic_Recibidas/2018/CI004_GP-8784_070108_CON_3673_PRORROG_AUTO_TEMPO.pdf
223,3,,,CONSORCIO 4C,GP-7342,,,15_04_Comunic_Recibidas/2018/CI004_GP-7342_070114_ANI_006332-1_TGI_S.A_E.S.P.pdf
224,3,,,CONSORCIO 4C,GP-7353,,,15_04_Comunic_Recibidas/2018/CI004_GP-7353_070107_CON_1017_DISEÑ_AREA_SERVIC_K80.pdf
225,1,,,CONSORCIO 4C,GP-8618,,,15_04_Comunic_Recibidas/2018/CI004_GP-8618_070404_CON_2466_EXP_EXPRO.pdf
226,3,,,CONSORCIO 4C,GP-9253,,,15_04_Comunic_Recibidas/2018/CI004_GP-9253_070115-070201_CON_4466_ACTA_REDES_N°11.pdf
227,1,,,CONSORCIO 4C,GP-7461,,,15_04_Comunic_Recibidas/2018/CI004_GP-7461_070404_CON_1207_EXP_EXPRO.pdf
228,1,,,CONSORCIO 4C,GP-7951,,,15_04_Comunic_Recibidas/2018/CI004_GP-7951_070404_CON_1600_EXP_EXPRO.pdf
229,3,,,CONSORCIO 4C,GP-6933,,,15_04_Comunic_Recibidas/2018/CI004_GP-6933_070108_CON_0167_FOR_REGALIAS_EXP_QBN-15031.pdf
230,3,,,CONSORCIO 4C,GP-9198,,,15_04_Comunic_Recibidas/2018/CI004_GP-9198_070109_CON_4305_SEGUI_CONDO_ENTREVERDES.pdf
231,1,,,CONSORCIO 4C,GP-8488,,,15_04_Comunic_Recibidas/2018/CI004_GP-8488_070404_CON_3006_EXP_EXPRO.pdf
232,5,,,CONSORCIO 4C,GP-8513,,,15_04_Comunic_Recibidas/2018/CI004_GP-8513_070109_CON_3103_PQRS_WPEDROZA.pdf
233,1,,,CONSORCIO 4C,GP-8063,,,15_04_Comunic_Recibidas/2018/CI004_GP-8063_070404_CON_2309_EXP_EXPRO.pdf
234,1,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-8948,10/10/2018,"Respuesta a Oficio CI.004/GP5314/18/7.4.4 con número de radicado interno ALMA-R-2018-3118 de fecha 04 de octubre de 2018, acerca de la entrega de los expedientes ALMA-4-0015 y ALMA-4-0018 para revisión en la etapa de expropiación.",15_04_Comunic_Recibidas/2018/CI004_GP-8948_070404_CON_3958_EXP_EXPRO.pdf
235,2,Agencia Nacional de Infraestructura,,CONSORCIO 4C,GP-9268,27/11/2018,Seguimiento áreas remanentes y predios sobrantes adquiridos en el Contrato de Concesión No. 003 de 2014 – Concesión Honda – Puerto Salgar - Girardot.,15_04_Comunic_Recibidas/2018/CI004_GP-9268_070401_ANI_039462-1_AREAS_REMANENTES.pdf
237,1,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-9203,19/11/2018,Entrega del Informe No. 2 en cumplimiento de la obligaciones establecidas en los Artículos 2 y 7 de la Resolución No. 0817 de 2016. UF 4.1 Sector La Cajita,15_04_Comunic_Recibidas/2018/CI004_GP-9203_070108_CON_4374_INF_N°2_LCAJITA.pdf
236,7,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-7794,09/05/2018,"Contrato de Concesión bajo esquema APP N° 003-2014 – “Financiación, construcción, rehabilitación, mejoramiento, operación y mantenimiento del Corredor Honda – Puerto Salgar – Girardot, de acuerdo con el Apéndice Técnico 1 y demás apéndices del Contrato”. Respuesta a sus comunicaciones CI.004/GP4268/18/7.4 del 13 de abril de 2018, (ALMA-R-2018-1220 del 13 de abril) y CI.004/GP4279/18/5.3 del 13 de abril de 2018 (Rad. Interno ALMA R-2018 -1255 del 17 de abril) Certificaciones pagos prediales emitidos Fiducia. Solicitud No Objeción Plazo de Cura.",15_04_Comunic_Recibidas/2018/CI004_GP-7794_070401-050300_CON_1830_CERT_PAG_PREDIALES.pdf
238,6,CONCESION ALTO MAGDALENA S.A.S.,ALMA-2018-0338,CONSORCIO 4C,GP-7019,19/01/2017,Estados Financieros certificados al 30 de septiembre de 2017 Concesión Alto Magdalena S.A.S.,15_04_Comunic_Recibidas/2018/CI004_GP-7019_070202_CON_0338_ESTAD_FINANC.pdf
239,1,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-7242,19/02/2018,Memoria Técnica Mes de Enero de 2018.,15_04_Comunic_Recibidas/2018/CI004_GP-7242_070500_CON_0783_MEMOTEC_ENE18.pdf
240,4,CONCESION ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-9098,10/08/2018,Concepto sobre aplicación de las leyes 1101 y 1106 de 2006.,15_04_Comunic_Recibidas/2018/CI004_GP-9098_050300_CON_3203_LEYES_1101_1106.pdf
242,1,CONCESION ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-9006,11/10/2018,Informe ejecutivo de avance de ejecución predial del mes de Septiembre de año 2018,15_04_Comunic_Recibidas/2018/CI004_GP-9006_070401_CON_3929_INF_PREDIAL_SEP.pdf
243,1,Fiduciaria Bogotá,,CONSORCIO 4C,GP-7497,05/02/2018,RENDICION DE CUENTAS II SEMESTRE DE 2017,15_04_Comunic_Recibidas/2018/CI004_GP-7497_070202_FBTA_002979_CTAS_IISEMESTRE.pdf
241,2,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-8200,05/06/2018,"Contrato de Concesión bajo esquema APP N° 003-2014 – “Financiación, construcción, rehabilitación, mejoramiento, operación y mantenimiento del Corredor Honda – Puerto Salgar – Girardot, de acuerdo con el Apéndice Técnico 1 y demás apéndices del Contrato”. Respuesta a su Oficio No. CI.004/GP4309/18/7.4.4 relacionado con la entrega de tres (3) expedientes de la Unidad Funcional 3 para revisión en la etapa de expropiación.",15_04_Comunic_Recibidas/2018/CI004_GP-8200_070404_CON_2221_EXP_EXPRO.pdf
244,1,CONCESION ALTO MAGDALENA S.A.S.,ALMA-2018-1866,CONSORCIO 4C,GP-8897,15/05/2018,Entrega de un (1) expediente para aprobación del Avalúo Comercial Corporativo de la unidad funcional 3.,15_04_Comunic_Recibidas/2018/CI004_GP-8897_070406_CON_1866_EXP_AVALUO.pdf
247,8,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-7722,27/04/2018,NOTIFICACIÓN EVASIÓN DE PEAJE CHICORAL I,15_04_Comunic_Recibidas/2018/CI004_GP-7722_070114_CON_1679_EVAS_PEAJE_CHICORAL.pdf
246,4,CONCESION ALTO MAGDALENA S.A.S.,ALMA-2018-3274,CONSORCIO 4C,GP-8565,21/08/2018,"Solicitud de trámite de permiso para realizar cierres Totales del corredor vial Concesión Girardot – Cambao – Honda – Puerto Salgar, para Izaje de Vigas puente 6G ubicado en la vía Guataquí - Cambao a la altura del Km 40 + 560 RN 4508, Guataquí – Cundinamarca.",15_04_Comunic_Recibidas/2018/CI004_GP-8565_070111_CON_3274_IZAJ_VIG_PTE_P6G.pdf
248,4,CONCESION ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-9273,03/12/2018,"Respuesta PQRS 2018 UF2 406, fecha de radicado 16 de noviembre de 2018.",15_04_Comunic_Recibidas/2018/CI004_GP-9273_070109_CON_4545_PQRS_GSANTAMARIA.pdf
245,2,CONCESION ALTO MAGDALENA S.A.S.,ALMA-2018-1042,CONSORCIO 4C,GP-7374,06/03/2018,"Contrato de Concesión bajo esquema APP N° 003-2014 – “Financiación, construcción, rehabilitación, mejoramiento, operación y mantenimiento del Corredor Honda – Puerto Salgar – Girardot, de acuerdo con el Apéndice Técnico 1 y demás apéndices del Contrato”. Remitir copia auténtica de la Resolución 317 del 22 de febrero de 2018, “Por medio de la cual se modifica la Resolución N° 1876 del 16 de noviembre de 2016 proferida por el Vicepresidente de Planeación, Riesgos y Entorno de la Agencia Nacional de Infraestructura, con el fin de efectuar un ajuste de franja de terreno del proyecto vial Girardot- Honda- Puerto Salgar, en cumplimiento del Artículo 58 literal e) de la Ley 388 de 1997 referente a la declaratoria de utilidad pública e interés social”, para su conocimiento.",15_04_Comunic_Recibidas/2018/CI004_GP-7374_070401_CON_1042_RESOL_N°317.pdf
249,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2018-4425,CONSORCIO 4C,GP-9379,20/11/2018,Entrega de la Sábana de Avalúos.,15_04_Comunic_Recibidas/2018/CI004_GP-9379_070401_CON_4425_SABANA_AVALUOS.pdf
250,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2018-2553,CONSORCIO 4C,GP-8354,06/07/2018,Entrega de un (1) expediente predial final de la Unidad Funcional 4.,15_04_Comunic_Recibidas/2018/CI004_GP-8354_070401_CON_2553_EXP_PREDIAL_FINAL.pdf
251,1,CONCESION ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-7550,05/04/2018,Respuesta a sus comunicaciones CI.004/GP4019/18/7.4.6 de fecha 8 de marzo de 2018 y CI.004/GP4042/18/7.4.6 de fecha 13 de marzo de 2018. Entrega de dos (2) expedientes para aprobación del Avalúo Comercial Corporativo.,15_04_Comunic_Recibidas/2018/CI004_GP-7550_070401_CON_1348_EXP_AVALUO.pdf
254,1,,,CONSORCIO 4C,GP-8806,,,15_04_Comunic_Recibidas/2018/CI004_GP-8806_070404_CON_1443_EXP_EXPRO.pdf
