ÍTEM,DEL FOLIO/PAGINAS,RAZON SOCIAL REMITENTE,No. RADICADO REMITENTE,RAZON SOCIAL DESTINATARIO,No. RADICADO DESTINATARIO,FECHA (DD/MM/AAAA),ASUNTO / TIPO DOCUMENTAL,UBICACION_ARCHIVO
270,6,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-2000,CONSORCIO 4C,GP-13014,31/07/2020,Solicitud gestión administrativa control inadequada disposición de residuos sólidos variante de La Dorada Ruta Nacional 4510 entre los PR30 al PR33.,15_04_Comunic_Recibidas/2020/CI004_GP-13014_070109-070108-070303_CON_2000_RESID_SOLIDOS_PR30.pdf
272,8,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-0731,CONSORCIO 4C,GP-12194,09/03/2020,Observaciones condiciones de Seguridad y Salud en el trabajo.,15_04_Comunic_Recibidas/2020/CI004_GP-12194_070110_CON_0731_OBS_CONDI_SST.pdf
271,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-0440,CONSORCIO 4C,GP-11991,12/02/2020,Respuesta comunicado CAR 07202100115 del 22/01/2020. Requerimiento de documentación del Km 69+975 Unidad Funcional 3.,15_04_Comunic_Recibidas/2020/CI004_GP-11991_070108_CON_0440_DOCUMENTACIÓN_K69+975.pdf
273,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-0962,CONSORCIO 4C,GP-12300,08/04/2020,Respuesta comunicado CI.004/GP7569/20/7.3.1 (Rad. int ALMA-R-2020-0472) Funcionamiento Sistema de Reconocimiento Placas OCR Peaje Guataquí UF3,15_04_Comunic_Recibidas/2020/CI004_GP-12300_070301_CON_0962_PLACAS_OCR_PEAJE_UF3.pdf
275,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-2224,CONSORCIO 4C,GP-13219,28/08/2020,Entrega Expediente Predial Final ALMA-2-0003,15_04_Comunic_Recibidas/2020/CI004_GP-13219_070401_CON_2224_EXP_FINAL.pdf
276,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-1738,CONSORCIO 4C,GP-12857,30/06/2020,Alcance Reactivación obras de construcción Proyecto – Incorporación Constructor INGENIERIA Y CONSTRUCCIÓN DE OBRAS CIVILES – MHC.,15_04_Comunic_Recibidas/2020/CI004_GP-12857_070110-070109_CON_1738_ALC_REACT_MHC.pdf
274,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-1437,CONSORCIO 4C,GP-12701,26/05/2020,Respuesta radicado ANLA No. 2019087751-2-222 (ALMA-R-20191690 - del 12/07/2019) - Ajuste de información geográfica de Informes de Cumplimiento Ambiental - ICA No. 2- Expediente: LAV004-00-2016.,15_04_Comunic_Recibidas/2020/CI004_GP-12701_070108_CON_1437_ICA_N02.pdf
277,4,CONCESION ALTO MAGDALENA S.A.S,ALMA-2020-2255,CONSORCIO 4C,GP-13193,01/09/2020,Solicitud información estado del trámite y expedición del paz y salvo por concepto de pago del servicio de seguimiento ambiental para los permisos de ocupación de cauce.,15_04_Comunic_Recibidas/2020/CI004_GP-13193_070108_CON_2255_PAZ_SALVO_PERMISOS_AMB.pdf
279,6,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-1900,CONSORCIO 4C,GP-12968,21/07/2020,Informe semanal seguimiento y actualización plataforma 'Olympus',15_04_Comunic_Recibidas/2020/CI004_GP-12968_070401_CON_1900_INF_SEM_OLYMPUS.pdf
282,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-1774,CONSORCIO 4C,GP-12880,07/07/2020,Respuesta Comunicado CI.004/GP7751/20/1.1.7 Revisión Diseño Hidráulico Glorieta Salida a Norcasia UF5,15_04_Comunic_Recibidas/2020/CI004_GP-12880_070107_CON_1774_DISEÑ_HIDRAU_UF5.pdf
281,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-2454,CONSORCIO 4C,GP-13305,18/09/2020,Entrega soporte pago por concepto de tasa compensatoria por aprovechamiento forestal maderable en bosques naturales. Autorización 54 del 11 de julio de 2019. Expediente 76018.,15_04_Comunic_Recibidas/2020/CI004_GP-13305_070108_CON_2454_APROVE_FOREST_BOSQUES.pdf
284,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-0153,CONSORCIO 4C,GP-11827,21/01/2020,Informe 14 Evento Eximente de Responsabilidad (EER) del expediente 52038.,15_04_Comunic_Recibidas/2020/CI004_GP-11827_070108_CON_0153_INF_14_EER_EXP_52038.pdf
283,4,CONCESION ALTO MAGDALENA S.A.S.,ALMA-2020-2686,CONSORCIO 4C,GP-13460,27/10/2020,Respuesta comunicación CI.004/GP8532/20/7.4.1 (rad. Int. ALMA-R-2020-1940). Revisión Informe Cargue Olympus. Respuesta a Comunicado ALMA-2020-2540.,15_04_Comunic_Recibidas/2020/CI004_GP-13460_070401_CON_2686_INFO_CARGUE_OLYMPUS.pdf
285,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-0277,CONSORCIO 4C,GP-12128,03/02/2020,Respuesta comunicación Nro. CI.004/GP7470/20/7.4.4 - Predio ALMA-3-0134,15_04_Comunic_Recibidas/2020/CI004_GP-12128_070404_CON_0277_EXP_EXPRO.pdf
287,4,CONCESION ALTO MAGDALENA S.A.S.,ALMA-2020-2523,CONSORCIO 4C,GP-13356,30/09/2020,Alcance comunicación ALMA-2019-02226 (Radicado CAR 20191132326 del 09/07/2019). Siembra medida compensatoria Expediente 51973.,15_04_Comunic_Recibidas/2020/CI004_GP-13356_070108_CON_2523_SIEMBRA_COMPENSA.pdf
286,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-1449,CONSORCIO 4C,GP-12703,26/05/2020,Respuesta comunicado CAR 03202103291 (Rad Interno ALMA-R-2020-0955 del 12/05/2020). Respuesta radicado 20201121108: ALMA-2020-1243 - Expediente 51782.,15_04_Comunic_Recibidas/2020/CI004_GP-12703_070108_CON_1449_MANEJ_RESIDUOS_SOLIDOS_UF2.pdf
289,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-0042,CONSORCIO 4C,GP-11728,08/01/2020,Entrega diseño estructural actualizado Puente Peatonal de Norcasia,15_04_Comunic_Recibidas/2020/CI004_GP-11728_070107_CON_0042_DISEÑ_ESTRUC_PTE_NORCASIA.pdf
382,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-2474,CONSORCIO 4C,GP-13310,21/09/2020,Pausa cumplimiento del cronograma de entrega de Expedientes Prediales.,15_04_Comunic_Recibidas/2020/CI004_GP-13310_070401_CON_2474_CUMPLI_CRONOG_EXP_PREDIAL.pdf
381,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-2154,CONSORCIO 4C,GP-13138,20/08/2020,"Entrega del informe de disposición de residuos en cumplimiento a la obligación establecida en el artículo 2 del Auto CAR DRAM 0693 del 12 de agosto de 2020, y a la resolución CAR 0427 del 25 de febrero de 2016. Expediente 52130.",15_04_Comunic_Recibidas/2020/CI004_GP-13138_070108_CON_2154_INF_DISPOSI_RESIDUOS.pdf
383,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-2148,CONSORCIO 4C,GP-13132,20/08/2020,Entrega informe disposición de residuos obligación Auto CAR DRAM 0698 del 12/08/2020 y resolución CAR 2429 del 11/09/2017. Expediente 62207,15_04_Comunic_Recibidas/2020/CI004_GP-13132_070108_CON_2148_INF_DISPOSI_RESIDUOS.pdf
384,4,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-0758,CONSORCIO 4C,GP-12174,13/03/2020,Derecho de petición de información - Documentos Nuevo Puente de Honda,15_04_Comunic_Recibidas/2020/CI004_GP-12174_050300_CON_0758_DP_DCTOS_NPH.pdf
385,3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-0762,CONSORCIO 4C,GP-12178,13/03/2020,Solicitud cambio menor.,15_04_Comunic_Recibidas/2020/CI004_GP-12178_070108_CON_0762_SCTUD_CAMBIO_MENOR.pdf
386,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-0365,CONSORCIO 4C,GP-11985,07/02/2020,Radicación Actualización Plan de Gestión Social Contractual Versión No.10 (2020 - 2021),15_04_Comunic_Recibidas/2020/CI004_GP-11985_070109_CON_0365_ACTUAL_PGSC_V10.pdf
387,4,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-2632,CONSORCIO 4C,GP-13432,21/10/2020,Informe semanal seguimiento y actualización plataforma “Olympus”,15_04_Comunic_Recibidas/2020/CI004_GP-13432_070401_CON_2632_INF_SEM_OLYMPUS.pdf
390,1,CONCESION ALTO MAGDALENA S.A.S.,ALMA-2020-1288,CONSORCIO 4C,GP-12567,08/05/2020,Entrega del diseño andenes de la glorieta Norcasia.,15_04_Comunic_Recibidas/2020/CI004_GP-12567_070107_CON_1288_DISEÑ_ANDEN_NORCASIA.pdf
388,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-1801,CONSORCIO 4C,GP-12924,09/07/2020,Respuesta a las comunicaciones CI.004/GP7635/20/7.4.1 del 06 de marzo de 2020 y CI.004/GP8101/20/7.4.1 de fecha 30 de junio de 2020.,15_04_Comunic_Recibidas/2020/CI004_GP-12924_070401_CON_1801_LISTAS_CHEQUEO_UF1.pdf
389,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-2193,CONSORCIO 4C,GP-13161,24/08/2020,Respuesta comunicado 20207300379691 de 27/07/2020 (Rad. Int. ALMA-R-2020-1536). Verificación y monitoreo condiciones técnico-operativas del corredor vial.,15_04_Comunic_Recibidas/2020/CI004_GP-13161_070600_CON_2193_CONDI_TEC-OPERA_VIAL.pdf
391,10,CONCESION ALTO MAGDALENA S.A.S.,ALMA-2020-3120,CONSORCIO 4C,GP-13723,21/12/2020,Respuesta oficio CAR 07202102127 (Rad. Int. ALMA-R-2020-1933 del 13/10/2020). Seguimiento permisos otorgados. Expediente: 51954,15_04_Comunic_Recibidas/2020/CI004_GP-13723_070108_CON_3120_SEG_PERM_OTORG_EXP_51954.pdf
393,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-2414,CONSORCIO 4C,GP-13269,15/09/2020,Entrega Informe No. 3. Resolución No. 1082 del 13 de junio de 2018 UF 5.3. Expediente ATV788,15_04_Comunic_Recibidas/2020/CI004_GP-13269_070108_CON_2414_INF_N03_RESOL_1082.pdf
394,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-2677,CONSORCIO 4C,GP-13496,27/10/2020,Remisión Acta VPIP septiembre 2020,15_04_Comunic_Recibidas/2020/CI004_GP-13496_070209_CON_2677_ACTA_VPIP_SEP20.pdf
392,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-1041,CONSORCIO 4C,GP-12349,17/04/2020,Respuesta Comunicado CI.004/GP 7701/20/9.3 (Rad int. ALMA-R-2020-0648 de 19/03/2020) Reiteración Requerimiento tratamiento a bacheos y parcheos ejecutados en la UF 4.,15_04_Comunic_Recibidas/2020/CI004_GP-12349_070104_CON_1041_TRATAMIENTO_BACHEOS.pdf
395,4,CONCESION ALTO MAGDALENA S.A.S.,ALMA-2020-2420,CONSORCIO 4C,GP-13263,15/09/2020,Respuesta comunicación CI.004/GP8321/20/7.5 (Rad. Interno ALMA-R-2020-1571 - 14 de agosto de 2020). Revisión Memoria Técnica Junio del 2020.,15_04_Comunic_Recibidas/2020/CI004_GP-13263_070500_CON_2420_OBS_MEMOTEC_JUN20.pdf
397,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-1079,CONSORCIO 4C,GP-12420,22/04/2020,"Cumplimiento obligación artículo 2 del Auto CAR DRAM No. 095 del 23 de enero de 2020, y Resolución CAR No. 0442 del 25 de febrero de 2016. Entrega informe disposición de residuos. Expediente 52132.",15_04_Comunic_Recibidas/2020/CI004_GP-12420_070108_CON_1079_CUMPLI_AUTO_CAR_095.pdf
398,9,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-0540,CONSORCIO 4C,GP-12066,19/02/2020,"Solicitud convocatoria reunión del Comité Municipal de Gestión de Riesgo de Desastres, por eventos naturales en sitios críticos del municipio, que ponen en riesgo entre otros la infraestructura vial nacional correspondiente a la Ruta 45-08 vía Beltrán – Guataquí de la Unidad Funcional 3.",15_04_Comunic_Recibidas/2020/CI004_GP-12066_070108_CON_0540_SITIOS_CRITICOS_UF3.pdf
399,3,TRANS SURENCO S.A.S,SIN NÚMERO,CONSORCIO 4C,GP-13259,15/09/2020,SOLICITUD PERMISO DE TRANSITO,15_04_Comunic_Recibidas/2020/CI004_GP-13259_070114_TRANSSURENCO_SINNUMERO_PERMIS_TRANS.pdf
400,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2019-03955,CONSORCIO 4C,GP-11751,19/12/2019,"Remisión Acta declaratoria de Evento Eximente de Responsabilidad por imposibilidad de construcción glorieta oriental nuevo puente de Honda, Unidad Funcional 5.",15_04_Comunic_Recibidas/2020/CI004_GP-11751_050300_CON_03955_ACTA_DECLARA_EER_UF5.pdf
401,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-1216,CONSORCIO 4C,GP-12523,04/05/2020,"Cumplimiento obligación artículo 2 Auto CAR DRAM No. 0116 del 23 de enero de 2020, y Resolución CAR No. 0318 del 16 de febrero de 2016. Entrega informe de disposición de residuos. Expediente 51899.",15_04_Comunic_Recibidas/2020/CI004_GP-12523_070108_CON_1216_DISPOSI_RESIDUOS_EXP_51899.pdf
402,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-1061,CONSORCIO 4C,GP-12419,22/04/2020,"Cumplimiento obligación artículo 2 Auto CAR DRAM No. 086 del 22 de enero de 2020, y Resolución CAR No. 0433 del 25 de febrero de 2016. Entrega informe de disposición de residuos. Expediente 51893.",15_04_Comunic_Recibidas/2020/CI004_GP-12419_070108_CON_1061_CUMPLI_AUTO_CAR_086.pdf
403,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-1249,CONSORCIO 4C,GP-12534,06/05/2020,Remisión Actas UF4 de Diciembre de 2019- de Enero -Febrero y Marzo 2020,15_04_Comunic_Recibidas/2020/CI004_GP-12534_070210_CON_1249_ACTAS_RETRIBU_UF4.pdf
405,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-2377,CONSORCIO 4C,GP-13245,10/09/2020,Entrega Expediente Predial Final ALMA-2-0113,15_04_Comunic_Recibidas/2020/CI004_GP-13245_070401_CON_2377_EXP_FINAL.pdf
404,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-1096,CONSORCIO 4C,GP-12455,24/04/2020,Cumplimiento artículo segundo Auto DRAM CAR N° 065 del 20 de enero del 2020. Entrega Informe medida compensatoria artículo cuarto Resolución CAR N° 0327 del 16 de febrero del 2016. Expediente 51908.,15_04_Comunic_Recibidas/2020/CI004_GP-12455_070108_CON_1096_CUMPLI_AUTO_CAR_065.pdf
500,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-2962,CONSORCIO 4C,GP-13616,01/12/2020,Actividades a ejecutar en el Nuevo Puente de Honda – Contrato 1796 del 2015.,15_04_Comunic_Recibidas/2020/CI004_GP-13616_070103_CON_2962_ACTIVIDAD_NPH.pdf
503,8,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2019-02966,CONSORCIO 4C,GP-12873,06/07/2020,Respuesta a su comunicación ALMA-2019-02966 radicado ANI No. 20194090991122. Solicitud de declaratoria de un presunto Evento Eximente de Responsabilidad ambiental en la UF2. Contrato de Concesión bajo esquema APP N° 003 de 2014 - Proyecto Honda – Puerto Salgar – Girardot.,15_04_Comunic_Recibidas/2020/CI004_GP-12873_050300_ANI_018477-1_EER_AMB_UF2.pdf
504,4,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-1704,CONSORCIO 4C,GP-12849,29/06/2020,Recibo Subsector 3 de la UF5 - Puente de Honda. Respuesta comunicación CI.004/GP8010/20/5.3.,15_04_Comunic_Recibidas/2020/CI004_GP-12849_050300_CON_1704_ENTREGA_SUBSECTOR_3_UF5.pdf
505,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2019-03939,CONSORCIO 4C,GP-11722,07/01/2020,Entrega de la Sabana Predial y Tira topográfica.,15_04_Comunic_Recibidas/2020/CI004_GP-11722_070401_CON_03939_SABANA_PREDIAL.pdf
507,4,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-2947,CONSORCIO 4C,GP-13605,30/11/2020,"Solicitud protección bienes de uso público, por Invasión de espacio público en el Pr 30 + 410, Ruta Nacional 4510, vía Honda-Puerto Salgar, Costado Derecho.",15_04_Comunic_Recibidas/2020/CI004_GP-13605_070109_CON_2947_PROTEC_BIENES_USO_PUB.pdf
506,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-0714,CONSORCIO 4C,GP-12143,09/03/2020,Siembra medida compensatoria. Expediente 52097.,15_04_Comunic_Recibidas/2020/CI004_GP-12143_070108_CON_0714_SIEMBRA_COMPENSA_EXP_52097.pdf
508,6,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-1390,CONSORCIO 4C,GP-12649,19/05/2020,Recurso de Reposición contra la Resolución DRMC 07207100050 del 29 de abril de 2020 por medio de la cual se modifica el artículo 5° de la Resolución DRMC 0560 del 17 de octubre de 2017. Expediente 62448,15_04_Comunic_Recibidas/2020/CI004_GP-12649_070108_CON_1390_MODIFI_ART5_RESOL_0560.pdf
509,3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-0510,CONSORCIO 4C,GP-12019,18/02/2020,Acciones para la construcción y funcionamiento COSO MUNICIPAL,15_04_Comunic_Recibidas/2020/CI004_GP-12019_070109_CON_0510_COSO_MUNICIPAL.pdf
510,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-0187,CONSORCIO 4C,GP-11806,27/01/2020,Respuesta comunicación Nro. CI.004/GP7430/20/7.4.4 (Rad. Interno ALMA-R-2020-0114) - Predio ALMA-4-0096-1,15_04_Comunic_Recibidas/2020/CI004_GP-11806_070404_CON_0187_EXP_EXPRO.pdf
511,2,CONCESION ALTO MAGDALENA S.A.S.,ALMA-2020-2506,CONSORCIO 4C,GP-13332,24/09/2020,Respuesta comunicado CI.004/GP8090/20/7.3.1 (Rad. int ALMA-R-2020-1213) – Mala tabulación en Guataquí mayo de 2020,15_04_Comunic_Recibidas/2020/CI004_GP-13332_070301_CON_2506_MALA_TABULA_GUATAQUI.pdf
512,4,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-2225,CONSORCIO 4C,GP-13216,28/08/2020,Respuesta comunicación CI.004/GP8298/20/7.4.2 – (Rad. Int. ALMA-R-2020-1543-13/08/2020) – Revisión Fichas Sociales predio ALMA-2-0136-1,15_04_Comunic_Recibidas/2020/CI004_GP-13216_070402_CON_2225_FICHAS_SOCIALES.pdf
513,7,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-0778,CONSORCIO 4C,GP-12186,13/03/2020,Respuesta comunicación CI.004/GP6993/19/7.1.8 (Rad Interno ALMA-R-2019-2322 del 26/09/2019). Atención Aspectos e Impactos Ambientales Unidad Funcional 5.2.,15_04_Comunic_Recibidas/2020/CI004_GP-12186_070108_CON_0778_ASPECT_IMPACT_AMB_UF5.pdf
514,3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-0507,CONSORCIO 4C,GP-12056,18/02/2020,Acciones para la construcción y funcionamiento COSO MUNICIPAL,15_04_Comunic_Recibidas/2020/CI004_GP-12056_070109_CON_0507_COSO_MUNICIPAL.pdf
517,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-0152,CONSORCIO 4C,GP-11826,21/01/2020,Informe 13 Evento Eximente de Responsabilidad (EER) del expediente 52038.,15_04_Comunic_Recibidas/2020/CI004_GP-11826_070108_CON_0152_INF_13_EER_EXP_52038.pdf
518,4,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-2466,CONSORCIO 4C,GP-13290,09/09/2020,"Solicitud limpieza vía Km 40+300 Vía Nacional 4508, Planta de Trituración Azul",15_04_Comunic_Recibidas/2020/CI004_GP-13290_070109-070304_CON_2466_SCTUD_LIMPIEZA_K40.pdf
519,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-1065,CONSORCIO 4C,GP-12404,22/04/2020,Cumplimiento artículo 4 Resolución CAR. No. 0543 del 9 de marzo del 2016. Entrega Informe establecimiento medida compensatoria Expediente 51994.,15_04_Comunic_Recibidas/2020/CI004_GP-12404_070108_CON_1065_CUMPLI_RESOL_CAR_0543.pdf
520,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-0102,CONSORCIO 4C,GP-11761,15/01/2020,"Respuesta PQRS-UF3-2019-0318 (SEP-DET104001 - 02/01/2020) ""Solicitud Tarifa Preferencial""",15_04_Comunic_Recibidas/2020/CI004_GP-11761_070109_CON_0102_PQRS_TARIF_PREFERENCIAL.pdf
620,8,CONCESIONARIO ALTO MAGDALENA S.A.S.,ALMA-2020-2856,CONSORCIO 4C,GP-13559,18/11/2020,Respuesta comunicación CI.004/GP8583/20/7.3.3 (Rad. Int. ALMA-R-2020-2017 del 17/10/2020). Bandas Alertadoras implementadas en la Unidad Funcional 2.,15_04_Comunic_Recibidas/2020/CI004_GP-13559_070304_CON_2856_BANDAS_ALERTA_UF2.pdf
621,2,CONCESIÓN ALTO MAGDALENA S.A.S.,APP N° 003-2014,CONSORCIO 4C,GP-12635,18/05/2020,Alcance Reactivación obras de construcción Proyecto – Incorporación Contratista EHU.,15_04_Comunic_Recibidas/2020/CI004_GP-12635_070110_CON_1385_REACTIVA_OBRAS.pdf
622,1,CONCESION ALTO MAGDALENA S.A.S.,ALMA-2020-2698,CONSORCIO 4C,GP-13459,28/10/2020,Solicitud de Certificación Contrato bajo esquema APP N° 003 de 2014.,15_04_Comunic_Recibidas/2020/CI004_GP-13459_050300_CON_2698_CERTIFI_CONTRATO.pdf
623,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-0341,CONSORCIO 4C,GP-11952,07/02/2020,Alcance comunicación con radicado CAR 07192102583 (Rad. Interno ALMA-2019-02659). Estado de cumplimiento medida compensatoria. Expediente 51513.,15_04_Comunic_Recibidas/2020/CI004_GP-11952_070108_CON_0341_CUMPLI_COMPENSA_EXP_51513.pdf
624,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-2542,CONSORCIO 4C,GP-13363,01/10/2020,Siembra compensaciones. Expediente 54097.,15_04_Comunic_Recibidas/2020/CI004_GP-13363_070108_CON_2542_SIEMBRA_COMPENSA_EXP_54097.pdf
626,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-1365,CONSORCIO 4C,GP-12641,18/05/2020,Cumplimiento artículo segundo Auto DRAM CAR N° 0101 del 23 de enero del 2020. Entrega informe medida compensatoria artículo cuarto resolución CAR N° 0330 del 16 de febrero del 2016. Expediente 51703.,15_04_Comunic_Recibidas/2020/CI004_GP-12641_070108_CON_1365_MEDIDA_COMPENSA_EXP_51703.pdf
625,2,CONCESION ALTO MAGDALENA S.A.S.,ALMA-2020-1966,CONSORCIO 4C,GP-12985,28/07/2020,Respuesta comunicado CI.004/G8184/20/5 (ALMA-R-2020-1373) 'Solicitud No objeción Plazo de Cura. Incumplimiento obligaciones contempladas en la sección 4.5 (v) de la Parte General del Contrato de Concesión. Condiciones de seguridad en la operación del subsector 1 – UF5' y la comunicación ALMA-R-2020-1341 'Solicitud Ajuste Rasante (peralte) Conforme Diseño Geométrico No Objetado UF 5.1'.,15_04_Comunic_Recibidas/2020/CI004_GP-12985_050300_CON_1966_DISEÑO_GEOME_UF5.1.pdf
628,4,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-0199,CONSORCIO 4C,GP-11834,27/01/2020,Entrega elementos en donación.,15_04_Comunic_Recibidas/2020/CI004_GP-11834_070108-070109_CON_0199_ENTREG_DONACION.pdf
629,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-1474,CONSORCIO 4C,GP-12715,28/05/2020,Envío Formulario liquidación y declaración de regalías primer Trimestre Año 2020. Autorización Temporal SCV-09031.,15_04_Comunic_Recibidas/2020/CI004_GP-12715_070108_CON_1474_FOR_REGALIAS_SCV-09031.pdf
630,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-1113,CONSORCIO 4C,GP-12435,24/04/2020,"Cumplimiento obligación artículo 2 Auto CAR DRAM No. 061 del 20 de enero de 2020, y Resolución CAR No. 1726 del 30 de junio de 2017. Entrega del informe de disposición de residuos. Expediente 60751.",15_04_Comunic_Recibidas/2020/CI004_GP-12435_070108_CON_1113_CUMPLI_AUTO_CAR_061.pdf
631,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-0119,CONSORCIO 4C,GP-11771,16/01/2020,Solicitud permiso ocupación de cauce – K58+490. Unidad Funcional 3.,15_04_Comunic_Recibidas/2020/CI004_GP-11771_070108_CON_0119_OCUPA_CAUCE_K58.pdf
632,7,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-0164,CONSORCIO 4C,GP-11789,21/01/2020,Respuesta comunicación Rad. No. 2020-304-000146-1 de 03/01/2020 – Solicitud concepto de carga extra-dimensionada y extra-pesada presentado por la Empresa TRANSPORTE Y LOGÍSTICA DE CARGA INTERNACIONAL COMPAÑÍA S.A.S.,15_04_Comunic_Recibidas/2020/CI004_GP-11789_070114_CON_0164_CARGA_TRANSP_INTERNAC.pdf
633,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-2405,CONSORCIO 4C,GP-13254,14/09/2020,"Solicitud protección bienes de uso público (reinstalación de cerca) Pr 24 + 850, Ruta Nacional 45-08, Vía Nariño-Guataquí- Costado izquierdo, faja de exclusión.",15_04_Comunic_Recibidas/2020/CI004_GP-13254_070109_CON_2405_PROTEC_BIENES_USO_PUB.pdf
634,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-2451,CONSORCIO 4C,GP-13302,18/09/2020,"Entrega soporte pago por concepto de servicio de seguimiento y control ambiental 2019, en cumplimiento de la obligación establecida en el Auto DRAM No. 0722 del 18 de agosto de 2020. Expediente 52130",15_04_Comunic_Recibidas/2020/CI004_GP-13302_070108_CON_2451_SEGUI_CTROL_AMB_EXP_52130.pdf
635,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-0935,CONSORCIO 4C,GP-12282,06/04/2020,Respuesta Comunicado CI.004/GP 7731/20/9.3 (Rad int. ALMA-R-2020-0695 - 31/03/2020) Revisión Planos Record Unidades Funcional 1 y 4.,15_04_Comunic_Recibidas/2020/CI004_GP-12282_090300_CON_0935_PLANOS_RECORD_UF1_4.pdf
636,4,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2020-0914,CONSORCIO 4C,GP-12254,02/03/2020,Respuesta oficio ANI No 2020305006358-1: Solicitud reposición rodadura Carrera 1 Puerto Bogotá – y oficios de interventoría CI.004/GP 7568/20/7.1.3 Radicado ANI 20204090187132; CI.004/GP 7673/20/7.1.3.,15_04_Comunic_Recibidas/2020/CI004_GP-12254_070103_CON_0914_REPOSIC_RODADURA_CRA1.pdf
