ÍTEM,DEL FOLIO/PAGINAS,RAZON SOCIAL REMITENTE,No. RADICADO REMITENTE,RAZON SOCIAL DESTINATARIO,No. RADICADO DESTINATARIO,FECHA (DD/MM/AAAA),ASUNTO / TIPO DOCUMENTAL,UBICACION_ARCHIVO
131,1,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-11293,30/10/2019,"Respuesta comunicación ANLA No.2019164627-2-000 (rad. Int. ALMA-R-20192520 del 23/10/2019) - Alcance radicado ANLA 2019141966-1-000, Informe ICA No. 11 - Exp: LAV0004-00-2016.",15_04_Comunic_Recibidas/2019/CI004_GP-11293_070108_CON_03384_INF_ICA_N°11.pdf
133,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2019-03633,CONSORCIO 4C,GP-11483,25/11/2019,Entrega del expediente ALMA-2-0001-7 para aprobación del Avalúo Comercial Corporativo.,15_04_Comunic_Recibidas/2019/CI004_GP-11483_070406_CON_03633_EXP_AVALUO.pdf
132,1,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-11377,07/11/2019,Respuesta comunicación CI.004/GP7051/19/7.4.6 (Rad. interno ALMA-R-20192428 del 09/10/2019). Entrega expediente ALMA-2-0157-1 para aprobación del Avalúo Comercial Corporativo.,15_04_Comunic_Recibidas/2019/CI004_GP-11377_070406_CON_03441_EXP_AVALUO.pdf
134,2,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-10328,13/05/2019,Cumplimiento Resolución No. 2366 de noviembre 3 de 2015 y el Auto CAR-DRMC No. 0233 del 1 de marzo de 2019. Expediente 51493.,15_04_Comunic_Recibidas/2019/CI004_GP-10328_070108_CON_01704_CUMPLI_RESOL_2366.pdf
136,1,CONCESION ALTO MAGDALENA S.A.S.,ALMA-2019-00904,CONSORCIO 4C,GP-9940,12/03/2019,Entrega Expediente Final ALMA-4-0008,15_04_Comunic_Recibidas/2019/CI004_GP-9940_070401_CON_00904_EXP_FINAL.pdf
137,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2019-02488,CONSORCIO 4C,GP-10715,31/07/2019,Respuesta radicado ANI No. 20193050228181 (Rad. ALMA-R-20191771 - 22/07/2019) Solicitud modificación contractual - Demolición puente Guarino – Comunicación con radicado ANI No 20194090715992,15_04_Comunic_Recibidas/2019/CI004_GP-10715_050300_CON_02488_DEMOLI_PTE_GUARINO.pdf
135,8,,CI004.7.1.9,CONSORCIO 4C,GP-11167,17/10/2019,"Cierre compromisos PQRS UFS 2019 673 y correo electrónico 03/10/2019 - remitido por Consorcio 4C- Interventoría, y comunicado ANI Rad. 20193050346131 (Rad. interno ALMA-R-20192446).",15_04_Comunic_Recibidas/2019/CI004_GP-11167_070109_CON_03213_PQRS_AJIMENEZ.pdf
138,11,CONCESIÓN ALTO MAGDALENA S.A.S,,CONSORCIO 4C,GP-10566,03/07/2019,Respuesta comunicación CI.004/GP6422/19/5.3 - 7.3 (Rad. Interno ALMA-R-20191199 del 16/05/2019) – Solicitud No Objeción Plazo de Cura por Incumplimiento en el funcionamiento del Sistema Informático de Contabilización y Control – SICC.,15_04_Comunic_Recibidas/2019/CI004_GP-10566_050300_CON_02175_PLAZO_CURA_SICC.pdf
139,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2019-02622,CONSORCIO 4C,GP-10795,12/08/2019,"Respuesta oficio CL.004/GP6801/19/7.4.1 (Rad. Interno ALMA-R-20191923, 08/08/2019)",15_04_Comunic_Recibidas/2019/CI004_GP-10795_070401_CON_02622_EXP_PREDIAL.pdf
141,2,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-9882,07/03/2019,Respuesta auto 018 de 2019 Comportamientos contrarios que afectan el ejercicio de las acciones de protección de los bienes inmuebles (Pr 13+400),15_04_Comunic_Recibidas/2019/CI004_GP-9882_070109_CON_00858_PROTE_BIENES.pdf
140,3,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-10679,18/07/2019,Respuesta comunicación CI.004/GP6592/19/7.1.10 (Rad. interno ALMA-R-20191511 del 20/06/2019) Observaciones Entrega informes investigación de accidentes laborales.,15_04_Comunic_Recibidas/2019/CI004_GP-10679_070110_CON_02353_INF_ACCIDENT_LAB.pdf
142,5,Agencia Nacional de Infraestructura,,CONSORCIO 4C,GP-10692,24/07/2019,Respuesta a oficio con radicado ANI No 20194090648952 del 25/06/2019 – No Objeción Plazo de cura Incumplimiento de la obligación con el fondeo de la subcuenta Interventoría y Supervisión - Contrato de Concesión No 003 de 2014 – Girardot – Honda – Puerto Salgar.,15_04_Comunic_Recibidas/2019/CI004_GP-10692_050300_ANI_023894-1_PLAZO_CURA_FONDEO.pdf
143,1,CONCESION ALTO MAGDALENA S.A.S.,ALMA-2019-02788,CONSORCIO 4C,GP-10909,28/08/2019,"Remisión de expediente ALMA- 5-0049, nuevo diseño técnico aprobado.",15_04_Comunic_Recibidas/2019/CI004_GP-10909_070401_CON_02788_EXP_PREDIAL.pdf
144,1,CONCESIÓN ALTO MAGDALENA S.A.S,,CONSORCIO 4C,GP-11178,18/10/2019,Siembra medida compensatoria. Expediente 52175.,15_04_Comunic_Recibidas/2019/CI004_GP-11178_070108_CON_03235_SIEMBRA_COMPENSA_52175.pdf
146,1,Agencia Nacional de Infraestructura,20194090123172,CONSORCIO 4C,GP-9709,12/02/2019,Radicado 20194090123172 - Solicitud estado de emisión de respuesta al reclamo presentado por el señor Luis Fernando Melo Casallas – Contrato de Concesión No 003 de 2014. Concesión Girardot – Honda – Puerto Salgar.,15_04_Comunic_Recibidas/2019/CI004_GP-9709_070109_ANI_003840-1_DP_LMELO.pdf
145,1,CONCESION ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-11305,28/10/2019,Respuesta comunicación CI.004/GP6998/19/5.3 (Rad. interno ALMA-R-20192311 del 26/09/2019). Entrega del expediente ALMA-5-0267 para aprobación del Avalúo Comercial Corporativo.,15_04_Comunic_Recibidas/2019/CI004_GP-11305_070406_CON_03359_EXP_AVALUO.pdf
147,12,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-10147,15/04/2019,Respuesta solicitud identificada como Ente de Control a PQRS UF3 2018 263 del 19 de marzo de 2019- Toma de acciones ante situación de la Vereda Gramalotal del Municipio de Beltrán.,15_04_Comunic_Recibidas/2019/CI004_GP-10147_070109_CON_01363_SITU_VDA_GRAMALOTAL.pdf
151,1,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-10309,13/05/2019,Entrega de la Sabana Predial y Tira topográfica,15_04_Comunic_Recibidas/2019/CI004_GP-10309_070401_CON_01718_SABANA_PREDIAL.pdf
150,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2019-00454,CONSORCIO 4C,GP-9675,05/02/2019,Entrega Informes Anuales 2018,15_04_Comunic_Recibidas/2019/CI004_GP-9675_070104_CON_00454_INF_ANUAL_18.pdf
149,6,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-10536,25/06/2019,Respuesta comunicación CAR No. 03192101830 (Rad. Interno ALMA-R-20190888 DEL 04/04/2019). Especies vegetales derecho de vía.,15_04_Comunic_Recibidas/2019/CI004_GP-10536_070108_CON_02130_ESPECIES_VEGETAL.pdf
153,5,,,CONSORCIO 4C,GP-10841,,,15_04_Comunic_Recibidas/2019/CI004_GP-10841_070109_CON_02653_INF_EER_ARQUEO_UF5.pdf
155,3,,,CONSORCIO 4C,GP-10907,,,15_04_Comunic_Recibidas/2019/CI004_GP-10907_070109_CON_02794_INF_ASISTEN_SENA.pdf
154,6,,,CONSORCIO 4C,GP-9929,,,15_04_Comunic_Recibidas/2019/CI004_GP-9929_070108_CON_00530_AUTO_6563.pdf
152,2,,,CONSORCIO 4C,GP-10060,,,15_04_Comunic_Recibidas/2019/CI004_GP-10060_070404_CON_01154_EXP_EXPRO.pdf
157,1,,,CONSORCIO 4C,GP-10484,,,15_04_Comunic_Recibidas/2019/CI004_GP-10484_070108_CON_01999_RESOL_CAR-DRMC_848.pdf
156,1,,,CONSORCIO 4C,GP-11585,,,15_04_Comunic_Recibidas/2019/CI004_GP-11585_070404_CON_03781_EXP_EXPRO.pdf
158,2,,,CONSORCIO 4C,GP-10951,,,15_04_Comunic_Recibidas/2019/CI004_GP-10951_070109_CON_02847_PQRS_ASALGUERO.pdf
159,1,,,CONSORCIO 4C,GP-10825,,,15_04_Comunic_Recibidas/2019/CI004_GP-10825_070406_CON_02604_EXP_AVALUO.pdf
160,3,,,CONSORCIO 4C,GP-11078,,,15_04_Comunic_Recibidas/2019/CI004_GP-11078_070109_CON_02858_BIENES_USO_PUB_GUARINO.pdf
148,4,SOCIEDAD CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-10005,29/03/2019,"Radicado No. 20193040047703 del 21 de marzo del 2019 - Solicitud información para el permiso de ocupación temporal de vía para la construcción de los carriles de aceleración y desaceleración para el acceso y salida al proyecto Estación de Servicio de Gas Vehicular Terminal de Transporte de Honda S.A., ubicada en los PR00+237.63 al PR00+444.37 margen derecho ruta 45 Tramo 10, que pertenece al proyecto Girardot- Honda - Puerto Salgar. Al responder, favor citar Expediente: 20163040280200135E.",15_04_Comunic_Recibidas/2019/CI004_GP-10005_070114_ANI_009321-1_PER_OCUP_TEMPO.pdf
161,2,,,CONSORCIO 4C,GP-9487,,,15_04_Comunic_Recibidas/2019/CI004_GP-9487_070107_CON_00077_RETIE_RETILAP_UF1_2_3_4.pdf
162,1,,,CONSORCIO 4C,GP-10877,,,15_04_Comunic_Recibidas/2019/CI004_GP-10877_070109_ANI_028397-1_QUEJA_NCARDONA.pdf
163,1,,,CONSORCIO 4C,GP-10560,,,15_04_Comunic_Recibidas/2019/CI004_GP-10560_070401_CON_02105_EXP_FINAL.pdf
164,3,,,CONSORCIO 4C,GP-11409,,,15_04_Comunic_Recibidas/2019/CI004_GP-11409_070108_CON_03538_OCUPA_CAUCE_UF2.pdf
165,1,,,CONSORCIO 4C,GP-10027,,,15_04_Comunic_Recibidas/2019/CI004_GP-10027_070107_CON_01066_TABLE_PTE_DORADITAS.pdf
166,1,,,CONSORCIO 4C,GP-10667,,,15_04_Comunic_Recibidas/2019/CI004_GP-10667_070401_CON_02319_EXP_FINAL.pdf
167,4,,,CONSORCIO 4C,GP-9471,,,15_04_Comunic_Recibidas/2019/CI004_GP-9471_050300_ANI_000278-1_SCTUD_RECONO_EER.pdf
168,3,,,CONSORCIO 4C,GP-10839,,,15_04_Comunic_Recibidas/2019/CI004_GP-10839_070108_CON_02671_AUTO_DRMC_0517.pdf
169,2,,,CONSORCIO 4C,GP-11528,,,15_04_Comunic_Recibidas/2019/CI004_GP-11528_070108_CON_03678_SIEMBRA_COMPENSA_EXP_51963.pdf
171,1,,,CONSORCIO 4C,GP-11189,,,15_04_Comunic_Recibidas/2019/CI004_GP-11189_070108_CON_03247_SIEMBRA_COMPENSA_52054.pdf
172,1,,,CONSORCIO 4C,GP-9674,,,15_04_Comunic_Recibidas/2019/CI004_GP-9674_070108_CON_00488_OBS_INF_TRIME_AMB16.pdf
170,1,,,CONSORCIO 4C,GP-9957,,,15_04_Comunic_Recibidas/2019/CI004_GP-9957_070107_CON_00898_ANDEN_UF2.pdf
173,6,,,CONSORCIO 4C,GP-11202,,,15_04_Comunic_Recibidas/2019/CI004_GP-11202_070109_CON_03271_PQRS_UF5-2019-886.pdf
174,1,,,CONSORCIO 4C,GP-10286,,,15_04_Comunic_Recibidas/2019/CI004_GP-10286_070108_CON_01684_CUMPLI_RESOL_0764.pdf
175,2,,,CONSORCIO 4C,GP-9630,,,15_04_Comunic_Recibidas/2019/CI004_GP-9630_070401_CON_00335_EXP_PREDIAL.pdf
176,1,,,CONSORCIO 4C,GP-11182,,,15_04_Comunic_Recibidas/2019/CI004_GP-11182_070108_CON_03239_SIEMBRA_COMPENSA_51906.pdf
177,1,,,CONSORCIO 4C,GP-11682,,,15_04_Comunic_Recibidas/2019/CI004_GP-11682_070107_CON_03969_DISEÑ_HIDRAUL_GLORIET_NPH.pdf
178,9,,,CONSORCIO 4C,GP-11651,,,15_04_Comunic_Recibidas/2019/CI004_GP-11651_070110_CON_03843_CONDIC_SEG_UF5.pdf
180,21,,,CONSORCIO 4C,GP-11348,,,15_04_Comunic_Recibidas/2019/CI004_GP-11348_070110_CON_03531_PLAZO_CURA_SEGYSAL.pdf
179,5,,,CONSORCIO 4C,GP-11679,,,15_04_Comunic_Recibidas/2019/CI004_GP-11679_070109_CON_03954_REPORTE_FOCOS_RESID_SOLID.pdf
181,1,,,CONSORCIO 4C,GP-10912,,,15_04_Comunic_Recibidas/2019/CI004_GP-10912_070401_CON_02738_EXP_FINAL.pdf
182,9,,,CONSORCIO 4C,GP-9962,,,15_04_Comunic_Recibidas/2019/CI004_GP-9962_070110_CON_00950_CONDI_SEG_UF4_UF5.pdf
183,1,,,CONSORCIO 4C,GP-10942,,,15_04_Comunic_Recibidas/2019/CI004_GP-10942_070401_CON_02655_EXP_PREDIAL.pdf
184,5,,,CONSORCIO 4C,GP-11621,,,15_04_Comunic_Recibidas/2019/CI004_GP-11621_050300_CON_03884_CONCEPTO_FONTUR.pdf
185,1,,,CONSORCIO 4C,GP-10215,,,15_04_Comunic_Recibidas/2019/CI004_GP-10215_070108_CON_01378_RESOL_ANLA_1685.pdf
186,1,,,CONSORCIO 4C,GP-11088,,,15_04_Comunic_Recibidas/2019/CI004_GP-11088_070115_CON_03111_INF_PROTEC_TUB_UF5.2.pdf
187,1,,,CONSORCIO 4C,GP-10544,,,15_04_Comunic_Recibidas/2019/CI004_GP-10544_070401_CON_02160_SABANA_PREDIAL.pdf
188,1,,,CONSORCIO 4C,GP-9477,,,15_04_Comunic_Recibidas/2019/CI004_GP-9477_070404_CON_4761_EXP_EXPRO.pdf
189,1,,,CONSORCIO 4C,GP-10855,,,15_04_Comunic_Recibidas/2019/CI004_GP-10855_070108_CON_02654_INF_TRIME_AMB_19.pdf
190,18,,,CONSORCIO 4C,GP-10089,,,15_04_Comunic_Recibidas/2019/CI004_GP-10089_050300_CON_00271_EER_PREDIO_2-0004-2.pdf
191,26,,,CONSORCIO 4C,GP-11372,,,15_04_Comunic_Recibidas/2019/CI004_GP-11372_070109_ANI_039503-1_DP_NCARDONA.pdf
192,1,,,CONSORCIO 4C,GP-10437,,,15_04_Comunic_Recibidas/2019/CI004_GP-10437_070107_CON_01952_MEZCLA_MDC-19_UF5.pdf
193,2,,,CONSORCIO 4C,GP-11172,,,15_04_Comunic_Recibidas/2019/CI004_GP-11172_070600_CON_03256_ELUSI_PEAJE_CHICORAL.pdf
194,1,,,CONSORCIO 4C,GP-11576,,,15_04_Comunic_Recibidas/2019/CI004_GP-11576_070401_CON_03735_EXP_FINAL.pdf
195,1,,,CONSORCIO 4C,GP-9766,,,15_04_Comunic_Recibidas/2019/CI004_GP-9766_070107_CON_00624_PTE_GUARINO_UF5.2.pdf
196,6,,,CONSORCIO 4C,GP-9764,,,15_04_Comunic_Recibidas/2019/CI004_GP-9764_070110_CON_00609_PAG_SEGYSAL_AGO_JUL18.pdf
197,1,,,CONSORCIO 4C,GP-9473,,,15_04_Comunic_Recibidas/2019/CI004_GP-9473_070402_CON_4737_EXP_SOCIAL.pdf
198,3,,,CONSORCIO 4C,GP-10066,,,15_04_Comunic_Recibidas/2019/CI004_GP-10066_090300_CON_01184_INF_TERMINA_UF1.pdf
199,5,,,CONSORCIO 4C,GP-11058,,,15_04_Comunic_Recibidas/2019/CI004_GP-11058_070109_CON_03002_PROT_BIEN_USO_PUB.pdf
200,5,,,CONSORCIO 4C,GP-11535,,,15_04_Comunic_Recibidas/2019/CI004_GP-11535_070303-050300_CON_03705_NIVEL_SERVICIO_E7.pdf
201,1,,,CONSORCIO 4C,GP-9761,,,15_04_Comunic_Recibidas/2019/CI004_GP-9761_090300_CON_00601_PDTES_UF2.pdf
202,27,,,CONSORCIO 4C,GP-10948,,,15_04_Comunic_Recibidas/2019/CI004_GP-10948_050200_ANI_029841-1_ENTREGA_INFRAEST.pdf
203,1,,,CONSORCIO 4C,GP-10664,,,15_04_Comunic_Recibidas/2019/CI004_GP-10664_090200_ANI_022376-1_DEV_CD_INF_N55.pdf
204,2,,,CONSORCIO 4C,GP-10535,,,15_04_Comunic_Recibidas/2019/CI004_GP-10535_070108_CON_02129_RESOL_CAR-DRBM_061.pdf
205,1,,,CONSORCIO 4C,GP-9988,,,15_04_Comunic_Recibidas/2019/CI004_GP-9988_070406_CON_00409_EXP_AVALUO.pdf
206,5,,,CONSORCIO 4C,GP-10370,,,15_04_Comunic_Recibidas/2019/CI004_GP-10370_070109_CON_01788_ANIMAL_VIA_PUB.pdf
207,1,,,CONSORCIO 4C,GP-11389,,,15_04_Comunic_Recibidas/2019/CI004_GP-11389_070108_CON_03491_SIEMBRA_COMPENSA_EXP_60685.pdf
208,3,,,CONSORCIO 4C,GP-11215,,,15_04_Comunic_Recibidas/2019/CI004_GP-11215_070108_CON_03264_SCTUD_EXP_RDI-09381.pdf
209,1,,,CONSORCIO 4C,GP-11575,,,15_04_Comunic_Recibidas/2019/CI004_GP-11575_070406_CON_03050_EXP_AVALUO.pdf
210,1,,,CONSORCIO 4C,GP-10238,,,15_04_Comunic_Recibidas/2019/CI004_GP-10238_070108_CON_01560_RESOL_CAR_0719.pdf
211,1,,,CONSORCIO 4C,GP-9596,,,15_04_Comunic_Recibidas/2019/CI004_GP-9596_070401_CON_00203_EXP_FINAL.pdf
212,3,,,CONSORCIO 4C,GP-11100,,,15_04_Comunic_Recibidas/2019/CI004_GP-11100_070404_CON_03039_EXP_EXPRO.pdf
213,5,,,CONSORCIO 4C,GP-10790,,,15_04_Comunic_Recibidas/2019/CI004_GP-10790_070109_CON_02591_COMPRO_REUNION_16-01-19.pdf
214,21,,,CONSORCIO 4C,GP-11268,,,15_04_Comunic_Recibidas/2019/CI004_GP-11268_070108_CON_03365_AUTO_QBN-15031.pdf
215,1,,,CONSORCIO 4C,GP-10606,,,15_04_Comunic_Recibidas/2019/CI004_GP-10606_070108_CON_02228_RESOL_DRMC_767.pdf
217,4,,,CONSORCIO 4C,GP-9451,,,15_04_Comunic_Recibidas/2019/CI004_GP-9451_070302_CON_4755_PLAN_SEG_VIAL.pdf
216,1,,,CONSORCIO 4C,GP-11307,,,15_04_Comunic_Recibidas/2019/CI004_GP-11307_070406_CON_03361_EXP_AVALUO.pdf
218,63,,,CONSORCIO 4C,GP-10537,,,15_04_Comunic_Recibidas/2019/CI004_GP-10537_070103_CON_02161_SEG_VIAL_APERTU_UF5.4.pdf
219,1,,,CONSORCIO 4C,GP-11376,,,15_04_Comunic_Recibidas/2019/CI004_GP-11376_070406_CON_03440_EXP_AVALUO.pdf
220,14,,,CONSORCIO 4C,GP-10080,,,15_04_Comunic_Recibidas/2019/CI004_GP-10080_050300_CON_01223_POLIZ_OCURREN_EER.pdf
221,1,,,CONSORCIO 4C,GP-10489,,,15_04_Comunic_Recibidas/2019/CI004_GP-10489_070108_CON_02013_RESOL_CAR-DRMC_849.pdf
222,10,,,CONSORCIO 4C,GP-10586,,,15_04_Comunic_Recibidas/2019/CI004_GP-10586_070109_CON_02221_INF_EER_ARQUEO_UF5.pdf
223,1,,,CONSORCIO 4C,GP-10608,,,15_04_Comunic_Recibidas/2019/CI004_GP-10608_070108_CON_02231_COMPENSA_RESOL_0325.pdf
224,3,,,CONSORCIO 4C,GP-10249,,,15_04_Comunic_Recibidas/2019/CI004_GP-10249_070204_CON_01287_INF_ING_EGRE_MAR.pdf
225,1,,,CONSORCIO 4C,GP-11387,,,15_04_Comunic_Recibidas/2019/CI004_GP-11387_070108_CON_03493_SIEMBRA_COMPENSA_EXP_61894.pdf
226,1,,,CONSORCIO 4C,GP-10057,,,15_04_Comunic_Recibidas/2019/CI004_GP-10057_070402_CON_01156_EXP_SOCIAL.pdf
227,8,,,CONSORCIO 4C,GP-11291,,,15_04_Comunic_Recibidas/2019/CI004_GP-11291_070109_CON_03213_PQRS_UF5-2019-673.pdf
228,1,,,CONSORCIO 4C,GP-10293,,,15_04_Comunic_Recibidas/2019/CI004_GP-10293_070104_CON_01692_ACCES_VOLQUETAS_UF1.pdf
230,8,,,CONSORCIO 4C,GP-10461,,,15_04_Comunic_Recibidas/2019/CI004_GP-10461_020200_ANI_018930-1_APROB_HV_ESP.pdf
229,6,,,CONSORCIO 4C,GP-10237,,,15_04_Comunic_Recibidas/2019/CI004_GP-10237_070109-070304_CON_01545_RESIDUOS_ESCOMB.pdf
231,1,,,CONSORCIO 4C,GP-11562,,,15_04_Comunic_Recibidas/2019/CI004_GP-11562_070108_CON_03745_REQUE_DCTO_K69.pdf
232,1,,,CONSORCIO 4C,GP-9717,,,15_04_Comunic_Recibidas/2019/CI004_GP-9717_070406_CON_00327_EXP_AVALUO.pdf
233,8,,,CONSORCIO 4C,GP-10138,,,15_04_Comunic_Recibidas/2019/CI004_GP-10138_070108_CON_01365_RESOL_0605.pdf
234,7,,,CONSORCIO 4C,GP-9911,,,15_04_Comunic_Recibidas/2019/CI004_GP-9911_070500_CON_00863_MEMOTEC_OCT18.pdf
235,3,,,CONSORCIO 4C,GP-10848,,,15_04_Comunic_Recibidas/2019/CI004_GP-10848_070108_CON_02681_DISPOSI_FINAL_MATERIAL.pdf
236,2,,,CONSORCIO 4C,GP-10056,,,15_04_Comunic_Recibidas/2019/CI004_GP-10056_070109-070201_CON_01210_FOR_GCSP-F-203_MAR.pdf
237,1,,,CONSORCIO 4C,GP-11474,,,15_04_Comunic_Recibidas/2019/CI004_GP-11474_070406_CON_03621_EXP_AVALUO.pdf
238,13,,,CONSORCIO 4C,GP-10434,,,15_04_Comunic_Recibidas/2019/CI004_GP-10434_070304_CON_01948_SEG_VIAL_HALLAZF_UF5.pdf
239,2,,,CONSORCIO 4C,GP-10714,,,15_04_Comunic_Recibidas/2019/CI004_GP-10714_070107_CON_02487_DISEÑ_GEOME_UF5.1.pdf
240,1,,,CONSORCIO 4C,GP-11130,,,15_04_Comunic_Recibidas/2019/CI004_GP-11130_070115_CON_03162_INF_PROTEC_TUBE_UF5.2.pdf
241,1,,,CONSORCIO 4C,GP-10568,,,15_04_Comunic_Recibidas/2019/CI004_GP-10568_070500_CON_02178_MEMOTEC_OCT18.pdf
242,1,,,CONSORCIO 4C,GP-10380,,,15_04_Comunic_Recibidas/2019/CI004_GP-10380_070107_CON_01793_DISEÑ_QUEBRA_PERICO.pdf
243,3,,,CONSORCIO 4C,GP-10773,,,15_04_Comunic_Recibidas/2019/CI004_GP-10773_070115_070114_CON_02544_PERMIS_OCUPA_TEMPO.pdf
244,4,,,CONSORCIO 4C,GP-11148,,,15_04_Comunic_Recibidas/2019/CI004_GP-11148_070201_CON_03166_FOR_GCSP-F001_SEP19.pdf
245,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2019-01964,CONSORCIO 4C,GP-10517,10/06/2019,Entrega de cinco (5) expedientes para revisión en la etapa de expropiación.,15_04_Comunic_Recibidas/2019/CI004_GP-10517_070404_CON_01964_EXP_EXPRO.pdf
247,1,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-11347,12/11/2019,Entrega Informe Gerencial Mensual N° 60 – octubre de 2019,15_04_Comunic_Recibidas/2019/CI004_GP-11347_070500_CON_03506_INF_MEN_N°60_OCT19.pdf
246,4,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-10650,15/07/2019,"Respuesta comunicado del 08/07/2019 - PQRS-UF5-2019-827- Respeto garantías procesales, permitiendo que las familias afectadas sigan trabajando mediante reubicación puestos de venta de frutas.",15_04_Comunic_Recibidas/2019/CI004_GP-10650_070109_CON_02313_PQRS_OCANO.pdf
248,1,,,CONSORCIO 4C,GP-11247,22/10/2019,"Remisión Petición Suguey Barragan - Proyecto Girardot – Honda – Puerto Salgar, Contrato de Concesión 003 de 2014. Alto Magdalena S.A.S.",15_04_Comunic_Recibidas/2019/CI004_GP-11247_070109_ANI_036282-1_DP_SBARRAGAN.pdf
249,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2019-01411,CONSORCIO 4C,GP-10166,22/04/2019,Entrega de la Sabana Predial y Tira topográfica.,15_04_Comunic_Recibidas/2019/CI004_GP-10166_070401_CON_01411_SABANA_PREDIAL.pdf
250,1,Agencia Nacional de Infraestructura,,CONSORCIO 4C,GP-10507,19/06/2019,"Remisión Derecho de Petición allegado a la Agencia por parte de la Sra. Maria Elizabeth Sanchez Garcia - Proyecto Girardot – Honda – Puerto Salgar, Contrato de Concesión 003 de 2014. Alto Magdalena S.A.S.",15_04_Comunic_Recibidas/2019/CI004_GP-10507_070109_ANI_019450-1_DP_MSANCHEZ.pdf
251,1,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-10479,06/06/2019,"Respuesta comunicación ANLA 2019050211-2-000 (Rad. interno ALMA-R-20191035 del 23/04/2019) – Alcance al radicado ANLA 2019032162-1-000, información complementaria Informe ICA No.8 - Expediente: LAV0004-00-2016.",15_04_Comunic_Recibidas/2019/CI004_GP-10479_070108_CON_01939_INF_ICA_N8.pdf
253,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2019-01587,CONSORCIO 4C,GP-10306,09/05/2019,Entrega Expediente Predial Final ALMA-4-0009,15_04_Comunic_Recibidas/2019/CI004_GP-10306_070401_CON_01587_EXP_FINAL.pdf
252,5,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2019-02885,CONSORCIO 4C,GP-11033,09/09/2019,GCSP-F-009 Informe Mensual Recaudo de Peajes del mes de agosto de 2019,15_04_Comunic_Recibidas/2019/CI004_GP-11033_070201_CON_02885_FOR_GCSP-F009_AGO19.pdf
255,2,CONCESION ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-11329,06/11/2019,Respuesta PQRS UF3 2019-0393 del 30 de octubre de 2019.,15_04_Comunic_Recibidas/2019/CI004_GP-11329_070114_CON_03436_PQRS_UF3_2019-0393.pdf
254,9,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-10435,06/06/2019,"Respuesta comunicado Rad ANI No. 20193050156851 y Rad ALMA-R-20191301 del 29/05/2019; correo electrónico del día 23/05/2019 - PQRS UF4 2018 435, pago de honorarios Luis Fernando Melo.",15_04_Comunic_Recibidas/2019/CI004_GP-10435_070109_CON_01950_PQRS_LMELO.pdf
257,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2018-4366,CONSORCIO 4C,GP-9622,19/11/2018,Entrega del expediente ALMA-3-0127 para aprobación del Avalúo Comercial Corporativo.,15_04_Comunic_Recibidas/2019/CI004_GP-9622_070406_CON_4366_EXP_AVALUO.pdf
256,1,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-11598,09/12/2019,"Respuesta comunicación 2019189531-2-000 (Rad. Interno ALMA-R-20192846 del 04/12/2019) – Alcance radicado ANLA 2019169877-1-000, Informe ICA No. 7 - Exp: LAV0063-00-2015",15_04_Comunic_Recibidas/2019/CI004_GP-11598_070108_CON_03810_INF_ICA_N°7.pdf
258,1,CONCESIÓN ALTO MAGDALENA S.A.S.,,CONSORCIO 4C,GP-9496,28/12/2018,Entrega dos (2) expedientes prediales para revisión en la etapa de expropiación.,15_04_Comunic_Recibidas/2019/CI004_GP-9496_070404_CON_4806_EXP_EXPRO.pdf
