ÍTEM,DEL FOLIO/PAGINAS,RAZON SOCIAL REMITENTE,No. RADICADO REMITENTE,RAZON SOCIAL DESTINATARIO,No. RADICADO DESTINATARIO,FECHA (DD/MM/AAAA),ASUNTO / TIPO DOCUMENTAL,UBICACION_ARCHIVO
64,2,MOVITRAM,CI004_GP-16155_070300,CONSORCIO 4C,GP-16155,17/08/2022,"Certificación de peso y Solicitud de paso El Tractocamión de Placas EST996 con semirremolque S54081 , transitará por las vías los días 2 al 31 de agosto de 2022 en los horarios de 6 a.m a 6 p.m transportando la cual certificamos que tiene el peso descrito a continuación: CONDUCTOR GERARDO MONTOYA CC 1093213961 PESO COMBINADO (TRACTO CAMIÓN) 14950KG DESCRIPCIÓN DE LA CARGA EXCAVADORA SHANTIU SE200LC LARGO (L) mm ANCHO (W) mm ALTO (H) mm PESO DE LA CARGA 22000 KG 2 WWW.MOVITRAM.COM CALLE 9 1W-108 LA BADEA (036) 328 28 85- 310 429 52 71 LOGISTICA@MOVITRAM.COM NIT. 900.316.025-6 MAPA DE LA RUTA A SEGUIR CAROLINA SEPULVEDA CC. 35198990 Coordinadora logistica MOVITRAM S.A",15_04_Comunic_Recibidas/2022/CI004_GP-16155_070300_MOVITRAM_SINNUMERO_SCTUD_PASO.pdf
67,4,Agencia Nacional de Infraestructura - ANI,20226070000344,CONSORCIO 4C,GP-16322,03/10/2022,"POR MEDIO DE LA CUAL SE SOLICITA LA PARITICIPACIÓN EN EL PILOTO DE INTERCONEXIÓN DE LOS DISPOSITIVOS ITS (VIDEOVIGILANCIA). I. ANTECEDENTES En el marco de la integración del sector transporte y aunados en el convenio número 1588 de 2019 suscrito por la Agencia Nacional de Infraestructura - ANI y el Instituto Nacional de Vías - INVIAS, el cual tiene como objetivo aumentar la capacidad de apoyo a las acciones del Programa de Seguridad en Carreteras Nacionales – PSCN, y tomando en cuenta que adicional a ello la ANI tiene la necesidad de contar con un inventario actualizado de todos los dispositivos ITS instalados en la infraestructura de los proyectos de concesión carreteros a su cargo, insumo necesario para la consolidación y la interoperabilidad con el Sistema Inteligente Nacional de Infraestructura, Tránsito y Transporte (SINITT) administrado por el Ministerio de Transporte, con el fin de contar la información centralizada y por ende lograr la toma de decisiones asociadas al transporte en temas de seguridad vial, ahorros de tiempos de desplazamientos, movilidad, seguridad vial y mejora del medio ambiente. Atendiendo lo anterior el 5 de septiembre de 2022, La Agencia Nacional de Infraestructura emitió la circular 20226070000344 POR MEDIO DE LA CUAL SE INDICA LA MANERA EN QUE DEBE REPORTARSE LA INFORMACIÓN DE LOS DISPOSITIVOS SIT (SISTEMAS INTELIGENTES PARA LA INFRAESTRUCTURA, EL TRANSITO Y EL TRANSPORTE) EN ANIscopio. II. INTERCONEXIÓN DE LOS DISPOSITIVOS ITS (VIDEOVIGILANCIA) Entre el 20 y el 28 de septiembre se desarrollaron mesas técnicas con personal de varios concesionarios, interventorías, equipos de supervisión ANI, GIT de Tecnología y de la gerencia ITS del INVIAS en donde se les presentó la arquitectura del proyecto Vías Inteligentes ITS - VIITS, Sistema Inteligente de Transporte, el cual contempla un conjunto de soluciones tecnológicas y de telecomunicaciones diseñadas y orientadas a facilitar mediante el análisis en tiempo real de datos capturados en campo, la toma de decisiones asociadas al transporte en temas de planeación, movilidad, seguridad vial y orden público. DIEGO ALEJANDRO MORALES SILVA 2022.10.03 11:45:37 Firmado Digitalmente CN=DIEGO ALEJANDRO MORALES SILV C=CO O=AGENCIA NACIONAL DE INFRAESTRU E=dmorales@ani.gov.co Llave Pública RSA/2048 bits Avenida Calle 24A Nro. 59-42 Torre 4 Piso 2. PBX: 4848860 – www.ani.gov.co Nit. 830125996-9. Código Postal ANI 110221. Página 2 de 4 Una vez analizada la información de los dispositivos ITS registrada en el módulo de dispositivos ITS por parte de los concesionarios, fueron presentados los puntos seleccionados de las cámaras tipo Domo PTZ que harán parte del piloto, el cual consiste en la interconexión de los puntos de videovigilancia (Cámaras tipo Domo PTZ) entre el CCO de los Proyectos de concesión carreteros y el Centro de Control y Monitoreo Vial - CCMV del INVIAS que fueron preseleccionados en el marco de las mesas técnicas realizadas y que resulten con factibilidad técnica luego de la validación final entregada por el proveedor de servicios de conexión del piloto. Teniendo en cuenta lo anteriormente expuesto, les solicitamos a los concesionarios que a la fecha de emisión de esta circular no han dado cumplimiento a los dispuesto en la circular 20226070000344 del 5 de septiembre de 2022 POR MEDIO DE LA CUAL SE INDICA LA MANERA EN QUE DEBE REPORTARSE LA INFORMACIÓN DE LOS DISPOSITIVOS SIT (SISTEMAS INTELIGENTES PARA LA INFRAESTRUCTURA, EL TRANSITO Y EL TRANSPORTE) en ANIscopio, realizar el cargue de la información solicitada para poder llevar a cabo las mesas de trabajo a durante la semana del 3 al 7 de octubre en donde se les presentará la arquitectura y los objetivos del piloto. Los concesionarios que ya hicieron parte de las mesas de presentación de arquitectura del piloto les solicitamos atender la invitación a participar en el piloto y la disponibilidad para atender la mesa de presentación con el operador tecnológico del INVIAS, esto a más tardar el 7 de octubre de 2022, con el fin de iniciar con las actividades técnicas necesarias para lograr la interconexión de las imágenes de las cámaras tipo Domo seleccionadas para cada proyecto. Es importante mencionar que tal y como se les mencionó a varias concesiones en las reuniones técnicas sostenidas todos los costos asociados a la interconexión de los puntos de videovigilancia (Canal de comunicaciones entre CCO concesionario y CCMV INVIAS, equipos de comunicaciones requeridos, etc) serán asumidos por el piloto durante el tiempo de ejecución de este, el cual será mínimo de 5 meses. III. FUNDAMENTOS CONTRACTUALES La presente solicitud se fundamenta en las obligaciones contractuales citadas a continuación. PARA CONCESIONARIOS DE CUARTA GENERACIÓN: Respecto a la información de los dispositivos SIT, el Apéndice Técnico 2 contiene la obligación 3.1.7 “Información Permanente”, según la cual: “El Concesionario deberá mantener permanentemente disponible, usable y alcanzable la infraestructura de tecnología de información (hardware, software, sistemas de información, aplicaciones y portales web, interfases, redes locales de datos y voz, redes de telecomunicación, y en general todos los elementos constitutivos de teleinformática), con el fin de contar con información permanentemente actualizada del estado de todos los aspectos relacionados con la(s) vía(s). Esta información deberá estar siempre disponible para el Interventor, la ANI, la Policía de Carreteras, los Usuarios y la comunidad en general. En particular, el Concesionario deberá establecer la interfase de información y telecomunicación con la ANI para que ésta disponga en línea de la información del estado del Proyecto, las Obras de Mantenimiento y la Operación, de acuerdo a lo indicado en el Apéndice Técnico 4”. Por otra parte, la obligación 1.1.10.2 “Sistemas de Comunicación” del mismo apéndice, indica que: Avenida Calle 24A Nro. 59-42 Torre 4 Piso 2. PBX: 4848860 – www.ani.gov.co Nit. 830125996-9. Código Postal ANI 110221. Página 3 de 4 “.. La información que el Concesionario deberá suministrar a la ANI y a la Policía de Carreteras en tiempo real mediante un WEB SERVICES a través de Internet será, como mínimo, la siguiente: “… Imágenes de todas las cámaras de video instaladas en las vías (entendiendo por tiempo real no menos de 10 cuadros por segundo en las tramas de video, con una resolución de mínimo 320 por 240 pixeles) …” PARA CONCESIONARIOS DE PRIMERA Y TERCERA GENERACIÓN: En cumplimiento al literal (b) Sistemas de Comunicación del numeral 4.4.9 del Apéndice Técnico Parte B. “…3. Imágenes de todas las cámaras de video instaladas en las vías…” Teniendo en cuenta que las obligaciones respecto del reporte de información de los sistemas de comunicación varían en cada contrato, la presente solicitud se fundamenta en las obligaciones respecto de la entrega de información, según las cuales: - El Interventor se encuentra autorizado para exigir al Concesionario la información que considere necesaria y es deber del Concesionario entregarla de forma oportuna. - Es deber de Concesionario prestar todas las facilidades para la ejecución de cualquier actividad tendiente a asegurar el control y vigilancia sobre la operación del proyecto otorgado en concesión. - El Concesionario debe suministrar la información que se requiera sobre la ejecución del contrato. V. OBLIGACIONES DE LAS INTERVENTORÍAS Se solicita a las interventorías hacer el correspondiente seguimiento para que el Concesionario cargue la información solicitada, en los plazos y mediante los mecanismos indicados en esta circular. Lo anterior, en el marco de las siguientes obligaciones consignadas en el contrato de interventoría: - Verificar el cumplimiento de las obligaciones del Concesionario, contenidas en el Contrato de Concesión, en sus Apéndices y en los planes, programas y manuales presentados por el Concesionario y que no sean objetados por la ANI, salvo en aquellos casos en que el Contrato de Concesión o los Apéndices indiquen que tales manuales no son de carácter obligatorio. - Velar por el estricto cumplimiento de las obligaciones contenidas en el Contrato de Concesión por parte del Concesionario. Avenida Calle 24A Nro. 59-42 Torre 4 Piso 2. PBX: 4848860 – www.ani.gov.co Nit. 830125996-9. Código Postal ANI 110221. Página 4 de 4 - Recibir, verificar y conceptuar sobre los informes, planes, registros, manuales, programas y demás documentos que el Concesionario esté obligado a entregarle al Interventor o a la ANI, de conformidad con el Contrato de Concesión. DIEGO ALEJANDRO MORALES SILVA Vicepresidente de Planeación, Riesgos y Entorno Proyectó: Luis Fernando Morales - Experto G3-05 GIT de Tecnologías de la Información y las Telecomunicaciones VPRE Revisó: Diana Carolina Vargas Sepúlveda - Contratista VPRE Aprobó: Andrés Francisco Boada - Coordinador GIT de Tecnologías de la Información y las Telecomunicaciones VPRE VoBo: ANDRES FRANCISCO BOADA Coord GIT Nro Rad Padre: Nro Borrador: 20226070058655 GADF-F-01",15_04_Comunic_Recibidas/2022/CI004_GP-16322_070300_ANI_000041-4_PILOTO_DISPOSITIV_ITS.pdf
69,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0539,CONSORCIO 4C,GP-15579,21/04/2022,Entrega soportes Pagos de Seguridad Social febrero y Salarios enero de 2022.,15_04_Comunic_Recibidas/2022/CI004_GP-15579_070110_CON_0539_PAG_SEGYSAL_FEB_ENE22.pdf
70,90,CONCESIÓN ALTO MAGDALENA S.A.S.,CI.004/GP10135/22/5.3,CONSORCIO 4C,GP-16232,09/09/2022,Repuesta comunicación CI.004/GP10135/22/5.3 (Rad. int ALMA-R-2022-1075) - Solicitud Actualización Póliza Todo Riesgo Obra Civil.,15_04_Comunic_Recibidas/2022/CI004_GP-16232_050300_CON_1348_SCTUD_ACTUALIZA_POLIZA.pdf
72,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0337,CONSORCIO 4C,GP-15403,07/03/2022,Informe criterios para contabilizar Ingresos y Egresos por Unidad Funcional.,15_04_Comunic_Recibidas/2022/CI004_GP-15403_070201_CON_0337_INF_ING_EGRE_FEB22.pdf
71,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1163,CONSORCIO 4C,GP-16100,12/08/2022,Entrega informe de los mantenimientos realizados en el primer año y segundo año de la medida compensatoria en cumplimiento de la Resolución 1724 del 30 de junio de 2017. Expediente 60750,15_04_Comunic_Recibidas/2022/CI004_GP-16100_070108_CON_1163_CUMPLI_RESOL_1724_EXP_60750.pdf
75,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0237,CONSORCIO 4C,GP-15348,15/02/2022,Informe trimestral Socio - Ambiental 29 - Componente Social.,15_04_Comunic_Recibidas/2022/CI004_GP-15348_070109_CON_0237_INF_TRIM_SOCIAL_N29.pdf
73,3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1162,CONSORCIO 4C,GP-16099,12/08/2022,Entrega informe de los mantenimientos realizados en el primer año y cuarto ciclo de mantenimiento de la medida compensatoria en cumplimiento de la Resolución 1721 del 30 de junio de 2017. Expediente 60749,15_04_Comunic_Recibidas/2022/CI004_GP-16099_070108_CON_1162_CUMPLI_RESOL_1721_EXP_60749.pdf
76,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0060,CONSORCIO 4C,GP-15233,20/01/2022,Respuesta oficio ANLA No. 2021280708-2-000 (Rad. Int. ALMA-R-2021-2048) del 23/12/2021. Ajuste Informe de Cumplimiento Ambiental ICA No. 8. Expediente LAV0068-00-2015.,15_04_Comunic_Recibidas/2022/CI004_GP-15233_070108_CON_0060_AJUSTE_ICA_N8.pdf
77,8,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1350,CONSORCIO 4C,GP-16240,13/09/2022,GCSTP-F-001 Informe Mantenimiento Bienes de uso Público Agosto 2022.,15_04_Comunic_Recibidas/2022/CI004_GP-16240_070202_CON_1350_FOR_GCSP_F001_AGO22.pdf
78,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0199,CONSORCIO 4C,GP-15325,08/01/2022,Entrega Informe Gerencial Mensual N° 87 – enero 2022,15_04_Comunic_Recibidas/2022/CI004_GP-15325_070500_CON_0199_INF_MEN_N87_ENE22.pdf
79,3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0644,CONSORCIO 4C,GP-15666,12/05/2022,Respuesta comunicación CI.004/GP9915/22/7.1.8-7.3 (Rad. Int. ALMA-R-2022- 0468 – 13/04/2022). Manejo el paisajismo y rocería en zona lateral del Proyecto.,15_04_Comunic_Recibidas/2022/CI004_GP-15666_070108-070300_CON_0644_PAISAJIS_ROCERIA.pdf
82,4,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0342,CONSORCIO 4C,GP-15415,07/03/2022,Intervenciones no autorizadas en corredor vial – Sector intersección Glorieta La Melisa - PR30+200 Ruta Nacional 45-10 con Calle 11.,15_04_Comunic_Recibidas/2022/CI004_GP-15415_070109_CON_0342_INTERV_NO_AUTO_GLORIET_PR30.pdf
81,2,Agencia Nacional de Infraestructura,20223040070621,CONSORCIO 4C,GP-15435,16/03/2022,"Radicado No. 20224090279872 del 10 de marzo de 2022 - Solicitud de concepto técnico de permiso de uso, ocupación y la intervención temporal de la infraestructura vial - Proyecto vial Girardot – Honda – Puerto Salgar. Al responder, favor citar Expediente: 20223040280200113E.",15_04_Comunic_Recibidas/2022/CI004_GP-15435_070114_ANI_007062-1_PERMI_USO_ANDRES_TABA.pdf
80,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0802,CONSORCIO 4C,GP-16364,14/10/2022,Seguimiento radicado CAR 20221047334 (ALMA-2022-0802) del 10 de junio de 2022 y Solicitud de Cierre y Archivo de veinticinco (25) expedientes que cumplieron sus obligaciones otorgadas.,15_04_Comunic_Recibidas/2022/CI004_GP-16364_070108_CON_1510_SCTUD_CIERRE_ARCHIV_25_EXP.pdf
84,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1033,CONSORCIO 4C,GP-15967,08/07/2022,Entrega Informe Gerencial Mensual N° 92 – junio 2022,15_04_Comunic_Recibidas/2022/CI004_GP-15967_070500_CON_1033_INF_MEN_N92_JUN22.pdf
85,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0009,CONSORCIO 4C,GP-15189,03/01/2022,Informe criterios para contabilizar Ingresos y Egresos por Unidad Funcional,15_04_Comunic_Recibidas/2022/CI004_GP-15189_070201_CON_0009_INF_ING_EGRE_DIC21.pdf
86,3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0697,CONSORCIO 4C,GP-15723,23/05/2022,Pronunciamiento sobre la imposibilidad de adelantar el depósito judicial del predio identificado con Ficha Predial ALMA-5-0066.,15_04_Comunic_Recibidas/2022/CI004_GP-15723_050300-070400_CON_0697_IMPOSIBI_DEPOSITO_5-0066.pdf
88,1,Fiduciaria Bogotá S.A.,CI004_GP-15822_070208_FBTA,CONSORCIO 4C,GP-15822,17/06/2022,Notificación pago fondo de seguridad vial FOSEVI mes abril 2022.,15_04_Comunic_Recibidas/2022/CI004_GP-15822_070208_FBTA_SINNUMERO_FOSEVI_ABR22.pdf
87,9,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0946,CONSORCIO 4C,GP-15849,23/06/2022,Recurso de reposición en contra del Auto DRAM No. 03226000649 del 25 mayo de 2022. Expediente 90146,15_04_Comunic_Recibidas/2022/CI004_GP-15849_070108_CON_0946_RECUR_REPOSI_EXP_90146.pdf
90,1,MICHAELL DANNY QUINTERO SEGURA (Persona Natural),,CONSORCIO 4C,GP-15704,23/05/2022,Solicitud urgente accidente,15_04_Comunic_Recibidas/2022/CI004_GP-15704_070109_MQUINTERO_SINNUMERO_SCTUD_ACCIDENT.pdf
91,2,Agencia Nacional de Infraestructura,20224090635032,CONSORCIO 4C,GP-16005,21/07/2022,Respuesta a su comunicado ALMA-2022-0773 con radicado ANI No. 20224090635032 – Devolución Informe Gerencial No. 91. - Proyecto Girardot – Honda – Puerto Salgar. Contrato de Concesión 003 de 2014. Concesión Alto Magdalena S.A.S.,15_04_Comunic_Recibidas/2022/CI004_GP-16005_070500_ANI_021470-1_DEV_INF_MEN_N91.pdf
92,1,Agencia Nacional de Infraestructura,20213050389351,CONSORCIO 4C,GP-15466,24/03/2022,Solicitud evaluaciones de percepción del usuario segundo semestre del 2021– Proyecto Girardot – Honda – Puerto Salgar. – Contrato de Concesión No. 003 del 2014.Consecion Alto Magdalena S.A.S,15_04_Comunic_Recibidas/2022/CI004_GP-15466_070300_ANI_007941-1_SCTUD_EVALUA_USUARIO_2SEM_21.pdf
93,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1317,CONSORCIO 4C,GP-16212,02/09/2022,Entrega informe mantenimientos primer y segundo año medida compensatoria en cumplimiento de la Resolución 1085 del 16 de mayo de 2016. Exped. 51981,15_04_Comunic_Recibidas/2022/CI004_GP-16212_070108_CON_1317_INF_MED_COMPENSA_EXP_51981.pdf
94,4,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0340,CONSORCIO 4C,GP-15408,07/03/2022,"Respuesta oficio CI.004/GP9826/22/7.4.1 (rad. Int ALMA-R-2022-0266 del 02/03/2022)- PQRS UF2 2022 511, revisión Derecho de Petición Gloria Inés Figueroa Predio ALMA-2-0157.",15_04_Comunic_Recibidas/2022/CI004_GP-15408_070401_CON_0340_REV_DP_GFIGUEROA.pdf
96,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0564,CONSORCIO 4C,GP-15605,29/04/2022,Entrega informe mantenimientos primer y segundo año establecimiento medida compensatoria en cumplimiento de la Resolución 406 del 24 de febrero del 2016 prorrogada con la Resolución 1151 del 30 de abril de 2018. Expediente 51829,15_04_Comunic_Recibidas/2022/CI004_GP-15605_070108_CON_0564_ENTREGA_INF_EXP_51829.pdf
95,2,Tribunal Administrativo de Caldas,17001-23-33-000-2022-00228-00,CONSORCIO 4C,GP-16269,20/09/2022,"Auto que admite demanda Radicado 17001-23-33-000-2022-00228-00, Tribunal Administrativo de Caldas - Estado electrónico Nº 167 del 20/09/2022",15_04_Comunic_Recibidas/2022/CI004_GP-16269_050300_TRIBADMONCALDAS_00228-00_NOTIFI_DEMANDA.pdf
98,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0821,CONSORCIO 4C,GP-15814,15/06/2022,Respuesta oficio CAR No 20222034300 (ALMA-R-2022-0696 - 26-05-2022). Entrega soporte pago factura No 1132. Expedientes 51700.,15_04_Comunic_Recibidas/2022/CI004_GP-15814_070108_CON_0821_PAG_FACT_1132_EXP_51700.pdf
99,2,MOVITRAM,GP-15462,CONSORCIO 4C,GP-15462,24/03/2022,"Certificación de peso y Solicitud de paso El Tractocamión de Placas WDL710 con el semirremolque S64674, transitará por las vías los días del 23 al 28 de marzo en los horarios de 6am a 6pm, transportando la cual certificamos que tiene el peso descrito a continuación: CONDUCTOR CARLOS ENRIQUE PARRA IBAGON CC 1113648715 PESO COMBINADO (TRACTO CAMIÓN) 17000KG DESCRIPCIÓN DE LA CARGA EXCAVADORA SANY SY500 H LARGO (L) 12100 m ANCHO (W) 3600 m ALTO (H) 3870 m PESO DE LA CARGA 35000 kg 2 WWW.MOVITRAM.COM CALLE 9 1W-108 LA BADEA (036) 328 28 85- 310 429 52 71 LOGISTICA@MOVITRAM.COM NIT. 900.316.025-6 MAPA DE LA RUTA A SEGUIR LUIS ENRIQUE PARRA ANDRADE CC. 94.315.380 Representante legal MOVITRAM S.A.S",15_04_Comunic_Recibidas/2022/CI004_GP-15462_070300_MOVITRAM_SINNUMERO_SCTUD_PASO.pdf
97,4,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0759,CONSORCIO 4C,GP-15764,02/06/2022,Respuesta Comunicado ANI N° 20223110146381 (Rad. Int. ALMA-2022-0641) - Comité Aprobación Aportes subcuenta de Redes N°7.,15_04_Comunic_Recibidas/2022/CI004_GP-15764_070201-070115_CON_0759_APROBA_SUBCTA_REDES_N7.pdf
100,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-1316,CONSORCIO 4C,GP-16211,02/09/2022,Entrega informe mantenimientos primer y segundo año medida compensatoria en cumplimiento de la Resolución 0771 del 13 de abril de 2016 modificada por la Resolución 2833 del 29 de diciembre de 2016. Expediente 51980.,15_04_Comunic_Recibidas/2022/CI004_GP-16211_070108_CON_1316_INF_MED_COMPENSA_EXP_51980.pdf
101,1,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,20223110059050,CONSORCIO 4C,GP-16333,05/10/2022,Cumplimiento Indicador Cola De Peajes O3– Circular No 20225000000404. Proyecto Girardot – Honda – Puerto Salgar. – Contrato de Interventoría No. 145 del 2014. Consorcio 4C.,15_04_Comunic_Recibidas/2022/CI004_GP-16333_070303_ANI_031659-1_CUMPLI_INDICAD_O3.pdf
102,4,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0904,CONSORCIO 4C,GP-15865,22/06/2022,"Solicitud inclusión memorando DESCA 20213043001 del 17 de junio de 2021 al permiso de ocupación de cauce otorgado, que reposa en el Expediente 51989.",15_04_Comunic_Recibidas/2022/CI004_GP-15865_070108_CON_0904_INCLUS_MEMO_DESCA_EXP_51989.pdf
103,3,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2022-0362,CONSORCIO 4C,GP-16120,17/08/2022,Sistema back to back,15_04_Comunic_Recibidas/2022/CI004_GP-16120_070300_CON_1186_SISTEMA_BACK_TO_BACK.pdf
104,2,MARY ISABEL PATIÑO PINZÓN,"20223110187071, CI.004/GP10008/22/7.1",CONSORCIO 4C,GP-15981,12/07/2022,Fwd: Respuesta PQRS-UF4-2022-0606 del 25/04/2022 – Solicitud de reposición de manguera del Predio el diamante,15_04_Comunic_Recibidas/2022/CI004_GP-15981_070109_MPATIÑO_SINNUMERO_SCTD_MANGUERA_DIAMANT.pdf
