ÍTEM,DEL FOLIO/PAGINAS,RAZON SOCIAL REMITENTE,No. RADICADO REMITENTE,RAZON SOCIAL DESTINATARIO,No. RADICADO DESTINATARIO,FECHA (DD/MM/AAAA),ASUNTO / TIPO DOCUMENTAL,UBICACION_ARCHIVO
57,1,Agencia Nacional de Infraestructura (ANI),2017-305-017417-1,Consorcio 4C,ANI 2017-409-054263-2,23/05/2017,"Radicado ANI 2017-409-054263-2 de 23/05/2017. Solicitud Reparaciones – inspección Cambao, Municipio San Juan de Rio Seco. Proyecto Girardot – Honda – Puerto Salgar. Contrato de Concesión 003 de 2014 - Concesión Alto Magdalena S.A.S.",15_04_Comunic_Recibidas/2017/CI004_GP-5273_070109_ANI_017417-1_SCITUD_REP_INSPEC_CAMBAO.pdf
64,1,Agencia Nacional de Infraestructura,2017-604-001017-1,Consorcio 4C,GP-4085,16/12/2016,Contrato de Concesión No. 003 de 2014 – Modificación Declaratoria de Utilidad Pública.,15_04_Comunic_Recibidas/2017/CI004_GP-4085_070400_ANI_001017_MODIF_DECLARAT_UTILID_PUBLIC.pdf
66,1,CONCESION ALTO MAGDALENA S.A.S.,ALMA-2017-2749,CONSORCIO 4C,CI.004/GP1762/17/7.4.1,11/07/2017,"Respuesta a su comunicación, CI.004/GP1762/17/7.4.1 del 28 de enero de 2017 (Rad. Interno ALMA-R-2017-00342), Entrega de un (1) expediente predial de la unidad funcional 3 para aprobación de ficha predial.",15_04_Comunic_Recibidas/2017/CI004_GP-5519_070401_CON_2749_EXPEDI_PREDI_UF3_APROBA.pdf
65,6,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-6605,24/11/2017,[Respuesta a su comunicación CI.004/GP3132/17/7.1.3 del 28 de septiembre de 2017 - Radicado ALMA-R-2017-03347) – Seguimiento cables vigas Puente Intersección Flandes UF1,15_04_Comunic_Recibidas/2017/CI004_GP-6605_070103_CON_4933_VIGA_PTE_UF1.pdf
68,2,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,CI.004/GP3110/17.7.1.3,23/10/2017,"Ref. Contrato de Concesión bajo esquema APP N° 003-2014 – “Financiación, construcción, rehabilitación, mejoramiento, operación y mantenimiento del Corredor Honda – Puerto Salgar – Girardot, de acuerdo con el Apéndice Técnico 1 y demás apéndices del Contrato”.",15_04_Comunic_Recibidas/2017/CI004_GP-6257_070107_CON_4296_SEGUI_PTE_P16G.pdf
67,3,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-5848,04/09/2017,Respuesta a su comunicación CI.004/GP2548/17/7.1.8 del 28 de junio de 2017 (Rad. Interno ALMA-2017-2137 del 28 de junio de 2017) – Manejo Escombros Demolición Viviendas Puerto Bogotá – UF4.2/ Respuestas Comunicado ALMA-2017-2510,15_04_Comunic_Recibidas/2017/CI004_GP-5848_070108_CON_3599_MNEJO_ESCOMB.pdf
69,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2017-2352,CONSORCIO 4C,GP-5337,13/06/2017,REMISIÓN Y ENTREGA DE DISEÑOS DEFINITIVOS PARA LA CONSTRUCCIÓN DEL PUENTE P1G UBICADO EN LA UNIDAD FUNCIONAL 2 – VERSIÓN V1C.,15_04_Comunic_Recibidas/2017/CI004_GP-5337_070107_CON_2352_DISEÑ_PTE_P1.pdf
70,2,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-4846,18/04/2017,"CAMBIO DE POSICIÓN DE LOS AISLADORES SÍSMICOS Y CAMBIO DE TRAZADO DE LOS CABLES DE POSTENSADO EN LOS PUENTES P8G Y P15 DE LA UNIDAD FUNCIONAL 3. PLANOS ALMA-UF3-DE-PU-P8G-12,13,14,15-V1C REVISIÓN 2 Y ALMA-UF3-DE-PU-P15-14,15,16,17,18-V1C REVISIÓN 2.",15_04_Comunic_Recibidas/2017/CI004_GP-4846_070107_CON_1469_CAMBI_AISLADO_SISMI_CBLES_PTES_P8G_P15_UF3.pdf
71,1,CONCESIÓN ALTO MAGDALENA S.A.S.,CI.004/GP2759/17/7.4.1 (Rad 2555),CONSORCIO 4C,GP-5830,28/08/2017,"Respuesta a su comunicación CI.004/GP2759/17/7.4.1 (Rad 2555). Entrega de un (1) expediente predial de la Unidad Funcional 5, para aprobación del Avalúo Comercial Corporativo.",15_04_Comunic_Recibidas/2017/CI004_GP-5830_070401_CON_3552_EXP_AVALUO.pdf
72,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2017-4485,CONSORCIO 4C,GP-0004/GP3334/17/7.4.1,30/10/2017,Respuesta a su comunicación CI.004/GP3334/17/7.4.1 de fecha 30 de Octubre de 2017. Entrega de un (1) expediente para aprobación del Avalúo Comercial Corporativo.,15_04_Comunic_Recibidas/2017/CI004_GP-6339_070401_CON_4485_EXPED_APROBA_AVALUO.pdf
73,2,CONCESIÓN ALTO MAGDALENA S.A.S.,CI.004/GP-3996,AGENCIA NACIONAL DE MINERÍA,GP-3996,12/01/2017,Envío Formulario de liquidación y declaración de regalías cuarto Trimestre Año 2016. Expediente: QBN-15032X.,15_04_Comunic_Recibidas/2017/CI004_GP-3996_070108_CON_0148_FORM_LIQUID_DECLAR_REGALIS_IV_TRIMESTRE_2016_EXP_15032.pdf
76,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2017-0854,CONSORCIO 4C,GP-4435,02/03/2017,Remisión y entrega de diseños definitivos para la construcción del puente P3G ubicado en la Unidad Funcional 2 – Versión V1C,15_04_Comunic_Recibidas/2017/CI004_GP-4435_070107_CON_0854_DISEÑ_PTE_P3.pdf
74,2,CONCESIÓN ALTO MAGDALENA S.A.S.,CI.004/GP2237/17/7.4.1,CONSORCIO 4C,GP-5030,09/05/2017,Ref. Respuesta a su comunicación CI.004/GP2237/17/7.4.1 del 04 de Mayo de 2017 (Rad. Interno 1422). Entrega de un (1) expediente predial de la unidad funcional 4 para aprobación.,15_04_Comunic_Recibidas/2017/CI004_GP-5030_070401_CON_1814_(1)EXPEDI_PREDI_APROBA_UF4.pdf
75,7,CONCESION ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CORPORACIÓN AUTÓNOMA REGIONAL DE CUNDINAMARCA - CAR,GP-4746,03/04/2017,"Solicitud de desistimiento de la construcción de la obra hidráulica aprobada mediante Resolución No. 2373 del 03 de noviembre de 2015, Expediente 51501 - Unid. Funcional 3.",15_04_Comunic_Recibidas/2017/CI004_GP-4746_070108_CON_1267_DESISTI_OBRA_HIDRAU.pdf
78,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2017-0138,CONSORCIO 4C,GP-3990,13/01/2016,Entrega de la Sabana Predial y Tira topográfica.,15_04_Comunic_Recibidas/2017/CI004_GP-3990_070400_CON_0138_SAB_PRED_TTOPOGRAF.pdf
77,4,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-4855,19/04/2017,Respuesta oficio CI.004/GP1384/16/7.1.13 del 22 de octubre de 2016. (Rad. Interno 2808 del 24 de octubre de 2016). Observaciones al Diseño Hidrosanitario del Peaje localizado en el K46 de la Unidad Funcional 3. Respuesta ALMA-2016-3264.,15_04_Comunic_Recibidas/2017/CI004_GP-4855_070107_CON_1496_DISEÑ_PEAJE_K46.pdf
80,1,CONCESION ALTO MAGDALENA S.A.S.,ALMA-2017-5099,CONSORCIO 4C,GP-0046,07/12/2017,"Contrato de Concesión bajo esquema APP N° 003-2014 – “Financiación, construcción, rehabilitación, mejoramiento, operación y mantenimiento del Corredor Honda – Puerto Salgar – Girardot”. Entrega de un (1) expediente para aprobación del Avalúo Comercial Corporativo.",15_04_Comunic_Recibidas/2017/CI004_GP-6719_070401_CON_5099_EXPEDIENTE_APROBACION_AVALUO.pdf
81,1,CONCESION ALTO MAGDALENA S.A.S.,CI.004/GP02242/17/7.1.7,CONSORCIO 4C,ALMA-R-1426-01427,26/05/2017,"Su comunicación CI.004/GP02242/17/7.1.7. Del 04 de Mayo de 2017, radicado ALMA-R-1426–01427. Entrega Diseños Definitivos para Construcción del Puente P2G UF2.",15_04_Comunic_Recibidas/2017/CI004_GP-5180_070107_CON_2094_DISEÑ_DEFINI_PTE_P2G_UF2.pdf
79,8,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,AUTORIDAD NACIONAL DE LICENCIAS AMBIENTALES - ANLA,GP-3992,12/01/2017,"Comunicación de acometimiento de cambio menor dentro de la Licencia Ambiental otorgada mediante Resolución 1685 del 24 de diciembre de 2015 para el proyecto denominado “Construcción de la Variante Flandes - Girardot, incluye Puente sobre el Río Magdalena, localizado en el municipio de Flandes - departamento de Tolima y en el municipio Girardot - departamento de Cundinamarca” - Expediente LAV0063-00-2015.",15_04_Comunic_Recibidas/2017/CI004_GP-3992_070108_CON_0143_ACOMET_LICEN_AMBIENTAL.pdf
82,2,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,"Alcaldía Municipal de Beltrán, Atn. Dr. Nury Barragan Suarez",GP-4544,14/03/2017,Solicitud Control tránsito de semovientes sobre las vías públicas – Estadísticas de accidentalidad,15_04_Comunic_Recibidas/2017/CI004_GP-4544_070300_CON_0963_SCITUD_CTROL_TRANSI_SEMOVIEN_VIAS_PUBLI_ESTADIS_ACCIDEN.pdf
83,2,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,ALCALDÍA MUNICIPAL DE NARIÑO - Dr. RODOLFO MARTÍNEZ SÁNCHEZ,GP-5893,06/09/2017,"Socialización avance de actividades de obra, Fase Construcción del Corredor Vial Honda – Puerto Salgar - Girardot.",15_04_Comunic_Recibidas/2017/CI004_GP-5893_070109_CON_3661_SOC_AVAN_ACT.pdf
85,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALTO-2017-0774,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,R-2017-00651,27/02/2017,"Respuesta a su comunicación No 2017-305-004593-1 recibida el 24 de febrero de 2017, (R-2017-00651). – Fresado de la superficie de rodadura para el control de ahuellamientos.",15_04_Comunic_Recibidas/2017/CI004_GP-4398_070400_CON_0774_FRESA_SUPERFI_RODAD_CONTRL_AHUELLA.pdf
87,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2017-0778,CONSORCIO 4C,GP-0000,27/02/2017,"Entrega de tres (3) expedientes prediales de la Unidad Funcional 4, para aprobación de Avalúo Comercial Corporativo.",15_04_Comunic_Recibidas/2017/CI004_GP-4423_070401_CON_0778_ENTRE_(3)_EXPEDI_PREDI_UF4_APROBA_AVAL_CCIAL_CORPO.pdf
84,53,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-4667,21/03/2017,Estados Financieros del Patrimonio Autónomo 3-1-63664 con corte 31 de diciembre de 2016 con el informe del Auditor externo.,15_04_Comunic_Recibidas/2017/CI004_GP-4667_070200_CON_1159_ESTAD_FINANC_PATRIM_AUTONO_DIC.pdf
86,3,CONCESION ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-6334,27/10/2017,Diseño Geométrico Unidad Funcional 4 V2C Revisión 1 y atención oficios CI.004/GP1842/17/7.1.3 - Radicado ALMA-R-2017-00529 del 14 de Febrero de 2017 y CI.004/GP2108/17/7.1.3 - Radicado ALMA-R-2017-01107 del 04 de abril de 2017. Modificaciones a Diseño Geométrico UF4. Respuesta a comunicación ALMA-2017-0791.,15_04_Comunic_Recibidas/2017/CI004_GP-6334_070107_CON_4433_DISEÑ_GEOM_UF4.pdf
88,1,CONCESION ALTO MAGDALENA S.A.S.,ALMA-2017-3497,CONSORCIO 4C,GP2874,24/08/2017,Respuesta a su comunicación CI.004/GP2874/17/7.4.1 de fecha 24 de agosto de 2017. Entrega de un (1) expediente para aprobación del Avalúo Comercial Corporativo.,15_04_Comunic_Recibidas/2017/CI004_GP-5832_070401_CON_3497_EXP_AVALUO.pdf
90,2,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CORPORACIÓN AUTÓNOMA REGIONAL CUNDINAMARCA - CAR,GP-4301,09/02/2017,Solicitud de Permiso de Ocupación de Cauce - K127+031,15_04_Comunic_Recibidas/2017/CI004_GP-4301_070108_CON_0587_PERM_OCAUC_K127+031.pdf
89,11,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CORPORACIÓN AUTÓNOMA REGIONAL DE CUNDINAMARCA,ALMA-2017-0639,14/02/2017,Solicitud de salvoconductos para movilización de madera - Resolución No. 013 del 5 de mayo de 2016. Expediente No. 53252,15_04_Comunic_Recibidas/2017/CI004_GP-4321_070108_CON_0639_SPLIC_SALVOCDUCT_MOVILIZ_MADER_RESOL_013.pdf
93,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2017-2426,CONSORCIO 4C,GP-5784,23/08/2017,"Acta No 3 Ejecución de obras de protección, Traslado o Reubicación de Redes eléctricas y húmedas",15_04_Comunic_Recibidas/2017/CI004_GP-5784_070115_CON_3426_ACT_REDES_N°3.pdf
92,2,Fiduciaria Bogotá,CI.004/GP2260/17/7.2.2,CONSORCIO 4C,GP-5260,02/06/2017,RESPUESTA COMUNICADO CI.004/GP2260/17/7.2.2,15_04_Comunic_Recibidas/2017/CI004_GP-5260_070202_FBTA_000971_DEUDA_SUBORD.pdf
91,10,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-5252,06/06/2017,Respuesta a su comunicación CI.004/GP2294/17/7.1.4. radicada el 17 de mayo de 2017 (Rad. Int. 2017-01593). Intersección Desnivel Chicoral.,15_04_Comunic_Recibidas/2017/CI004_GP-5252_070104_CON_2174_DESNIV_CHICORAL.pdf
96,1,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,Consorcio 4C (ANI - Agencia Nacional de Infraestructura),GP-2017-0001234,04/01/2017,Solicitud certificación del valor de la Vivienda de Interés Social Prioritario.,15_04_Comunic_Recibidas/2017/CI004_GP-3969_070402_CON_0038_SOL_CERTIF_VR_VVDA_INTPRIORIT_LADORADA.pdf
95,3,Agencia Nacional de Infraestructura (ANI),2017-304-030861-1,INSTITUTO NACIONAL DE VIAS - INVIAS,CI.004/GP3028/17/7.1.11,22/09/2017,Solicitud Cierres Totales del corredor vial Concesión San Rafael Girardot Ibagué para Izaje de Vigas y Vaciado de Losa Puente intersección Flandes. Radicado ANI 20174091006392,15_04_Comunic_Recibidas/2017/CI004_GP-5973_070111_ANI_030861-1_IZAG_VIG_FLANDES.pdf
94,2,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-4702,03/04/2017,"Contrato de Concesión bajo esquema APP N° 003-2014 – “Financiación, construcción, rehabilitación, mejoramiento, operación y mantenimiento del Corredor Honda – Puerto Salgar – Girardot, de acuerdo con el Apéndice Técnico 1 y demás apéndices del Contrato”. Cuadro-Planos de diseño de las obras hidráulicas para las UF 1, 2, 3, 4.1, 4.2 y 5.3.",15_04_Comunic_Recibidas/2017/CI004_GP-4702_070107_CON_1254_CUADR_PLANO_OHIDRA.pdf
97,9,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-4972,26/04/2017,Entrega de soportes de los correspondientes Pagos de Seguridad Social para el mes de abril de 2017 y Pago de Salarios del mes de marzo de 2017.,15_04_Comunic_Recibidas/2017/CI004_GP-4972_070108_CON_1612_SOPOR_PAG_SEGU_SCIAL_ABR_PAGO_SALAR_MAR_2017.pdf
99,2,CONCESION ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-5534,14/07/2017,Respuesta oficio Cl.004/GP2335/17/7.1.7 del 23 de mayo de 2017,15_04_Comunic_Recibidas/2017/CI004_GP-5534_070107_CON_2830_RTA_OFI_CI004-GP2335-17-7.1.7_23-05-2017.pdf
100,1,CONCESION ALTO MAGDALENA S.A.S.,CI.004/GP3518/17/7.4.1,CONSORCIO 4C,GP-004/GP3189,23/10/2017,Respuesta a su comunicación CI.004/GP3189/17/7.4.1 del 27 de septiembre de 2017 (Rad interno 3518). Entrega de DOS (2) expedientes prediales de la unidad funcional 5.2 para aprobación.,15_04_Comunic_Recibidas/2017/CI004_GP-6445_070401_CON_4331_EXPED_PREDIALES_UF5.2_APROBA.pdf
98,3,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-6597,30/11/2017,Respuesta a una comunicación CI.004/GP3455/17/7.1.3 del 21 de noviembre de 2017 (Rad. Interno ALMA-R-2017-04070) Incumplimiento Resolución 0296 del 16 de febrero de 2016.,15_04_Comunic_Recibidas/2017/CI004_GP-6597_070103-070108_CON_5032_INCUMP_RESOL_0296.pdf
102,1,CONCESION ALTO MAGDALENA S.A.S.,ALMA-2017-2395,CONSORCIO 4C,GP-0000,27/07/2017,"Entrega de dos (2) expedientes prediales de la Unidad Funcional 2, para aprobación debido a conceptos de áreas remanentes.",15_04_Comunic_Recibidas/2017/CI004_GP-5680_070401_CON_2987_EXP_PRDAL.pdf
101,5,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,GP-4037,18/01/2017,Solicitud de viabilidad para realizar cierres Totales por lapsos cortos en desarrollo de las labores de construcción del corredor Vial Honda – Puerto Salgar - Girardot – Contrato No 003 de 2014 con la Agencia Nacional de Infraestructura.,15_04_Comunic_Recibidas/2017/CI004_GP-4037_070111_CON_0247_SOL_VIAB_CIERRES_TTALES.pdf
103,2,CONCESIÓN ALTO MAGDALENA S.A.S.,ALHA-2017-4102,CONSORCIO 4C,GP-6126,09/10/2017,"Planteamiento Diseño Geométrico, Unidad Funcional 2, Desde el K00+000 hasta el K00+600.",15_04_Comunic_Recibidas/2017/CI004_GP-6126_070107_CON_4102_PLANTEA_DISE_GEOME_UF2.pdf
107,1,CONCESION ALTO MAGDALENA S.A.S.,CI-2017-08-04-00002,CONSORCIO 4C,GP-5829,22/08/2017,Entrega de dos (2) expedientes prediales de la unidad funcional 5 para aprobación.,15_04_Comunic_Recibidas/2017/CI004_GP-5829_070401_CON_3434_EXP_PERDIAL_UF5.pdf
106,2,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-4228,06/02/2017,Respuesta a su comunicación CI.004/GP1629/17/7.4.1 del 20 de diciembre de 2016 (Rad. Interno 3482)- Entrega de un (1) expediente predial de la unidad funcional 3 para aprobación.,15_04_Comunic_Recibidas/2017/CI004_GP-4228_070401_CON_0497_ENTRE_(1)_EXPEDI_PREDI_UF3_APROBA.pdf
104,6,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-6075,26/09/2017,"Ref. Contrato de Concesión bajo esquema APP N° 003-2014 – “Financiación, construcción, rehabilitación, mejoramiento, operación y mantenimiento del Corredor Honda – Puerto Salgar – Girardot, de acuerdo con el Apéndice Técnico 1 y demás apéndices del Contrato”. Comunicación CI.004/GP2656/17/7.1.8 – Radicado ALMA-R-2017-02378 del 19 de julio de 2017. Revisión Modificación Diseño Hidráulico Obra Hidráulica K85+490 – Unidad Funcional 3. Respuesta ALMA-2017-1035.",15_04_Comunic_Recibidas/2017/CI004_GP-6075_070108-070107_CON_3985_DISEÑO_K85_UF3.pdf
105,6,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,"OFICINA ASESORA DE PLANEACIÓN, Alcaldía Municipal de San Juan de Río Seco, Arquitecto Diego Josué Arévalo Pérez",GP-5605,24/07/2017,"Respuesta a su solicitud identificada como PQRS-UF4-2017-195, del 23 de mayo del 2017, solicitud de toma de medidas necesarias ante la queja de la comunidad de Cambao sobre el tráfico constante de volquetas tipo doble Troque.",15_04_Comunic_Recibidas/2017/CI004_GP-5605_070109_CON_2917_TRAFI_VOLQUET.pdf
108,1,CONCESION ALTO MAGDALENA S.A.S.,CI.004/GP3412/17/7.4.1,CONSORCIO 4C,GP-6526,16/11/2017,"Respuesta a su comunicación CI.004/GP3412/17/7.4.1 de fecha 14 de noviembre de 2017 (Rad-R-2017-3990), Entrega de un (1) expediente para aprobación de Avalúo Comercial Corporativo.",15_04_Comunic_Recibidas/2017/CI004_GP-6526_070401_CON_4815_EXP_AVALUO.pdf
110,2,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-5308,12/06/2017,"Ref.: Contrato de Concesión bajo esquema APP N° 003-2014 – “Financiación, Construcción, Rehabilitación, Mejoramiento, Operación Y Mantenimiento Del Corredor Honda – Puerto Salgar – Girardot, De Acuerdo Con El Apéndice Técnico 1 Y Demás Apéndices Del Contrato”.",15_04_Comunic_Recibidas/2017/CI004_GP-5308_070402_CON_2270_SCTUD_LEVA_FCHAS_SCIALES_UF4_REVI_INSUM_PREDI.pdf
109,7,CONCESION ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CORPORACIÓN AUTÓNOMA REGIONAL DE CUNDINAMARCA - CAR,GP-4756,06/04/2017,"Solicitud de desistimiento de la construcción de la obra hidráulica aprobada mediante Resolución No. 2364 del 03 de noviembre de 2015, Expediente 51495 – Unidad Funcional 3.",15_04_Comunic_Recibidas/2017/CI004_GP-4756_070108_CON_1295_SCTUD_DESIST_OBRA_HIDRAU_EXP_51495_UF3.pdf
111,1,CONCESION ALTO MAGDALENA S.A.S.,CI.004/GP3412/17/7.4.1,CONSORCIO 4C,GP-6794,14/11/2017,"Respuesta a su comunicación CI.004/GP3412/17/7.4.1 de fecha 14 de noviembre de 2017 (Rad-R-2017-3990), Entrega de un (1) expediente para aprobación de Avalúo Comercial Corporativo.",15_04_Comunic_Recibidas/2017/CI004_GP-6794_070401_CON_4818_EXPEDIENTE_APROBACION_AVALUO.pdf
112,2,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,AGENCIA NACIONAL DE MINERÍA,GP-5218,24/05/2017,Expediente: Autorización Temporal RF9-08541 – “Rivera 1”,15_04_Comunic_Recibidas/2017/CI004_GP-5218_070108_CON_2066_AUTORIZ_TEMPOR_RIVER1.pdf
113,3,CONCESION ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-4671,29/03/2017,Respuesta a su comunicación CI.004/GP1410/16/7.1.13 (Rad. Interno 2882) del 1 de noviembre de 2016. Observaciones Diseño Hidrosanitario del Peaje del K93 Unidad Funcional 4. Respuesta ALMA-2016-3264.,15_04_Comunic_Recibidas/2017/CI004_GP-4671_070107_CON_1186_OBS_DISEÑ_HIDROSANITARIO_PEAJE_K93_UF4.pdf
114,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2017-0023,ALCALDÍA MUNICIPAL DE LA DORADA,"GP-0000 (NO IDENTIFICADO en la imagen principal, pero visible como 'RECIBIDO POR CONSORCIO 4C' con fecha 10/MAR/2017 y número GP-0000 no especificado en detalle)",20/02/2017,"Ref. Contrato de Concesión bajo esquema APP N° 003-2014 – “Financiación, construcción, rehabilitación, mejoramiento, operación y mantenimiento del Corredor Honda – Puerto Salgar – Girardot, de acuerdo con el Apéndice Técnico 1 y demás apéndices del Contrato”. Entrega Edición No 9 del Periódico ALMA AL DÍA CON LAS NOTICIAS",15_04_Comunic_Recibidas/2017/CI004_GP-4487_070109_CON_0823_ENTRE_EDICI_N°9_PERIO_ALMA_AL_DIA_CON_NOTICI.pdf
115,3,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CORPORACIÓN AUTÓNOMA REGIONAL CUNDINAMARCA - CAR,GP-4980,19/04/2017,Solicitud de permiso de ocupación de cauce – K50+611. Unidad Funcional 3.,15_04_Comunic_Recibidas/2017/CI004_GP-4980_070108_CON_1634_PER_OCAUCE_K50+611_UF3.pdf
116,1,CONCESIÓN ALTO MAGDALENA S.A.S.,CI.004/GP2200/17/7.4.1,CONSORCIO 4C,GP-0069,28/04/2017,"Ref. Respuesta a su comunicación, CI.004/GP2200/17/7.4.1 del 25 de Abril de 2017, Entrega de un (1) expediente predial de la unidad funcional 2 para aprobación.",15_04_Comunic_Recibidas/2017/CI004_GP-4965_070401_CON_1665_(1)EXPEDI_PREDI_APROBA_UF2.pdf
117,3,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CORPORACIÓN AUTÓNOMA REGIONAL CUNDINAMARCA - CAR,GP-4928,19/04/2017,Solicitud de permiso de Ocupación de Cauce – K72+640. Unidad Funcional 3.,15_04_Comunic_Recibidas/2017/CI004_GP-4928_070108_CON_1559_PER_OCAUCE_K72+640_UF3.pdf
118,2,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,Consorcio 4C,GP-3898,28/12/2016,"Divulgación Plan de Manejo de Tránsito (PMT), casos en que sea necesario realizar cierres totales por periodos alternados de 30 minutos.",15_04_Comunic_Recibidas/2017/CI004_GP-3898_070101_CON_0004_PMT_CIERRES_TTALES_BIOTAX.pdf
120,4,Agencia Nacional de Infraestructura,2017-604-009209-1,CONSORCIO 4C,GP-4681,27/08/2017,Respuesta Radicados ANI No. 20174090214392 y 20174090101732 - Contrato de Concesión No. 003 de 2014 — Determinación Ronda Hidráulica Río Magdalena predios,15_04_Comunic_Recibidas/2017/CI004_GP-4681_070104_ANI_009209-1_DETERM_ROND_HIDRA_RMAGDA.pdf
119,14,CONCESION ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-4782,07/04/2017,Calculo Estructural Andamios de Carga puente P - 13,15_04_Comunic_Recibidas/2017/CI004_GP-4782_070107_CON_CON_1355_ANDAMI_PTE_P13.pdf
121,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALTA-2017-1073,CONSORCIO 4C,GP-4581,16/03/2017,Entrega de documento del sistema de gestión de la seguridad y salud en el trabajo de la empresa GALANTE S.A. para la construcción de pilotes para la cimentación del puente de Puerto Salgar.,15_04_Comunic_Recibidas/2017/CI004_GP-4581_070108_CON_1073_PILO_CIMENT_PTE_PTOSALGAR.pdf
122,1,CONCESIÓN ALTO MAGDALENA S.A.S.,ALMA-2017-1316,CONSORCIO 4C,GP-04,04/04/2017,NO IDENTIFICADO,15_04_Comunic_Recibidas/2017/CI004_GP-4779_070400_CON_1316_DETERM_ROND_HIDRA_RMAGDA.pdf
123,2,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-5515,14/07/2017,"Presentación de los formatos establecidos Concesión Parte General, Numeral 4.5 literal q) – Informe criterios empleados para contabilizar la acumulación de los ingresos y egresos por unidad funcional.",15_04_Comunic_Recibidas/2017/CI004_GP-5515_070202_CON_2811_INFO_INGRES_EGRES.pdf
126,2,CONCESIÓN ALTO MAGDALENA S.A.S.,NO IDENTIFICADO,CONSORCIO 4C,GP-3930,05/01/2016,Entrega Matriz - Plan de Compensaciones Socioeconómicas - Informe Ejecutivo,15_04_Comunic_Recibidas/2017/CI004_GP-3930_070109_CON_0077_MATRIZ_PCOMPENSACIONES.pdf
